case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,501,medium_beta_coherent,combined_int14,topK_miss_count,1,1,1,0.00144473110709668,0.0155551992289372,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,501,medium_beta_coherent,combined_int14,score_gap_norm_baseline,0.00144473110709668,1,1,0.00144473110709668,0.0155551992289372,0,see trial CSV for full fields
max_score_gap_rel_error,141,low_snr_hard,combined_int14,score_gap_rel_error,0.0344488150687723,0,1,0.000590442763453356,0.0344488150687723,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,21,easy_noncoherent,double_baseline,max_clip_rate,0,0,0,0.000534820746824809,0,0,see trial CSV for full fields
