case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,106,weak_secondary,double_baseline,topK_miss_count,0,0,0,0.000125310347949411,0,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,586,low_margin_score_gap,combined_int14,score_gap_norm_baseline,0.000189146254007611,0,1,0.000189146254007611,0.031599230162591,0,see trial CSV for full fields
max_score_gap_rel_error,1186,low_margin_score_gap,combined_int14,score_gap_rel_error,0.223036500451969,0,1,9.9831373709077e-05,0.223036500451969,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,106,weak_secondary,double_baseline,max_clip_rate,0,0,0,0.000125310347949411,0,0,see trial CSV for full fields
