case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,793,medium_beta_coherent,combined_int14,topK_miss_count,1,1,1,0.00145120790461432,0.0110208759641143,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,1153,cache_boundary_center,combined_int16,score_gap_norm_baseline,0.0017816973087081,0,1,0.0017816973087081,0.00382912424960363,0,see trial CSV for full fields
max_score_gap_rel_error,1033,low_snr_hard,combined_int14,score_gap_rel_error,0.0916308555638436,0,1,0.000559528869929392,0.0916308555638436,0,see trial CSV for full fields
policy_changed_sample,913,easy_noncoherent,combined_int16,same_policy_flag,0,0,0,0.000705403167967231,0.0042302306199223,0,see trial CSV for full fields
max_clip_or_overflow_sample,73,hard_phase,double_baseline,max_clip_rate,0,0,0,0.00148838208580812,0,0,see trial CSV for full fields
