stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,25.3435251,0.31679406375,0.3488273,0.3912451,80
ranking_compare,12.9244355,0.16155544375,0.1857356,0.2139333,80
build_candidate_score_pack,8.7142349,0.87142349,0.9286412,0.9286412,10
build_step11_input,0.0693802,0.00693802,0.0130192,0.0130192,10
run_step11_backend,0,0,0,0,10
