stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,25.0684924,0.313356155,0.3679574,0.4253205,80
ranking_compare,12.4907362,0.1561342025,0.1769453,0.2165891,80
build_candidate_score_pack,7.7753983,0.77753983,0.888358,0.888358,10
build_step11_input,0.1405856,0.01405856,0.0412187,0.0412187,10
run_step11_backend,0,0,0,0,10
