obs_id,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,stage_name,elapsed_sec,num_candidates,num_topK,score_lanes_assumed,comment
cp00p00_easy_noncoherent_t0009,9,120,formal_tps30,easy_noncoherent,0,9,,build_step11_input,0.0399504,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_easy_noncoherent_t0009,9,120,formal_tps30,easy_noncoherent,0,9,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_easy_noncoherent_t0009,9,120,formal_tps30,easy_noncoherent,0,9,,build_candidate_score_pack,0.9856916,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_low_snr_hard_t0009,9,120,formal_tps30,low_snr_hard,0,9,,build_step11_input,0.0166345,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_low_snr_hard_t0009,9,120,formal_tps30,low_snr_hard,0,9,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_low_snr_hard_t0009,9,120,formal_tps30,low_snr_hard,0,9,,build_candidate_score_pack,0.8302594,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_cache_boundary_center_t0009,9,120,formal_tps30,cache_boundary_center,0,9,,build_step11_input,0.0112845,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_cache_boundary_center_t0009,9,120,formal_tps30,cache_boundary_center,0,9,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_cache_boundary_center_t0009,9,120,formal_tps30,cache_boundary_center,0,9,,build_candidate_score_pack,0.823959,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_hard_phase_t0009,9,120,formal_tps30,hard_phase,4,9,,build_step11_input,0.0157519,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_hard_phase_t0009,9,120,formal_tps30,hard_phase,4,9,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_hard_phase_t0009,9,120,formal_tps30,hard_phase,4,9,,build_candidate_score_pack,0.7891844,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_medium_beta_coherent_t0009,9,120,formal_tps30,medium_beta_coherent,4,9,,build_step11_input,0.0223924,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_medium_beta_coherent_t0009,9,120,formal_tps30,medium_beta_coherent,4,9,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_medium_beta_coherent_t0009,9,120,formal_tps30,medium_beta_coherent,4,9,,build_candidate_score_pack,0.8175525,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_easy_noncoherent_t0009,9,120,formal_tps30,easy_noncoherent,8,9,,build_step11_input,0.0070567,NaN,10,NaN,Step11.7 frontend-like input builder
