case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,5,easy_noncoherent,double_baseline,topK_miss_count,0,0,0,0.00098095809897785,0,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,845,cache_boundary_center,combined_int16,score_gap_norm_baseline,0.00175308292735677,0,1,0.00175308292735677,0.00274425089612362,0,see trial CSV for full fields
max_score_gap_rel_error,485,medium_beta_coherent,combined_int14,score_gap_rel_error,0.0228852058529519,0,1,0.00143894650322139,0.0228852058529519,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,5,easy_noncoherent,double_baseline,max_clip_rate,0,0,0,0.00098095809897785,0,0,see trial CSV for full fields
