trial_index,obs_id,obs_global_index,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,candidate_count,topK_default,top1_same_flag,topK_order_same_flag,topK_set_same_flag,topK_jaccard,topK_miss_count,topK_miss_rate,selected_candidate_same_flag,score_rank_spearman,score_rank_kendall_if_easy,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_margin_bin,argmax_changed_flag,score_gap_sign_flip_flag,reliable_margin_flag,reliable_top1_same_flag,reliable_topK_same_flag,candidate_score_max_abs_diff,candidate_score_p95_abs_diff,candidate_score_rel_l2_error,same_policy_flag,same_estimate_flag,same_confidence_flag,same_fallback_flag,boundary_state_same_flag,false_high_rate_if_available,boundary_missed_rate_if_available,az_rmse_gap_if_available,el_rmse_gap_if_available,W_scale,Gcache_scale,Z_scale,Rz_scale,score_scale,W_clip_rate,Gcache_clip_rate,Z_clip_rate,Rz_clip_rate,score_clip_rate,max_clip_rate,max_overflow_rate,W_relative_error,Gcache_relative_error,Z_relative_error,Rz_relative_error,score_relative_error
5,cp00p00_easy_noncoherent_t0005,5,5,120,formal_tps30,easy_noncoherent,0,5,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,421.056846742722,421.056846742722,0.00098095809897785,0.00098095809897785,0,0,weak_margin,0,0,0,0,0,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
5,cp00p00_easy_noncoherent_t0005,5,5,120,formal_tps30,easy_noncoherent,0,5,float32_all,7353,10,1,1,1,1,0,0,1,0.999999999637783,NaN,421.056846742722,421.078125,0.00098095809897785,0.00098100739255632,0.021278257278027,5.05353551251683e-05,weak_margin,0,0,0,0,0,1.58369976334507,0.0999381407018518,6.60917764814809e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
5,cp00p00_easy_noncoherent_t0005,5,5,120,formal_tps30,easy_noncoherent,0,5,combined_int16,7353,10,1,1,1,1,0,0,1,0.999999976969037,NaN,421.056846742722,419.59519114971,0.00098095809897785,0.000977546968077008,1.46165559301153,0.00347139728119572,weak_margin,0,0,0,0,0,20.5873399999982,5.74516175757162,2.6049531495469e-05,1,1,1,1,1,NaN,NaN,0,0,1.02326866867281e-06,0.0012316833403547,0.00147193093151787,3.45743804928562,6.55617486171405,0,0,0,0,0,0,0,1.89921494063163e-05,3.11406035697417e-05,2.76763460864531e-05,5.93117552433369e-05,1.60097304870923e-05
5,cp00p00_easy_noncoherent_t0005,5,5,120,formal_tps30,easy_noncoherent,0,5,combined_int18,7353,10,1,1,1,1,0,0,1,0.999999993842312,NaN,421.056846742722,421.223610531248,0.00098095809897785,0.000981346774347532,0.166763788525714,0.000396060032786051,weak_margin,0,0,0,0,0,5.03317201917525,1.49655163442367,6.60481845482375e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,0.000307913774244636,0.000367974257970549,0.864341270268204,1.63900237560795,0,0,0,0,0,0,0,4.75555370558934e-06,7.77744768055423e-06,6.84745924568961e-06,1.84516784227902e-05,4.00358706645309e-06
5,cp00p00_easy_noncoherent_t0005,5,5,120,formal_tps30,easy_noncoherent,0,5,combined_int24,7353,10,1,1,1,1,0,0,1,0.999999999879261,NaN,421.056846742722,421.066693112545,0.00098095809897785,0.000980981066981835,0.00984636982320808,2.33848942236166e-05,weak_margin,0,0,0,0,0,0.113263334307703,0.0219301943434402,9.86461370500994e-08,1,1,1,1,1,NaN,NaN,0,0,3.99702173035428e-09,4.8111164869768e-06,5.74955461087764e-06,0.013505234722367,0.0256092137886245,0,0,0,0,0,0,0,7.42029538126525e-08,1.2062533238579e-07,1.05912711853085e-07,2.21612899582149e-07,6.27507879858536e-08
5,cp00p00_easy_noncoherent_t0005,5,5,120,formal_tps30,easy_noncoherent,0,5,mixed_Z16_G24_Rz24,7353,10,1,1,1,1,0,0,1,0.999999998460578,NaN,421.056846742722,420.911862267822,0.00098095809897785,0.000980622737202274,0.144984474900411,0.00034433468074918,weak_margin,0,0,0,0,0,0.884091776824789,0.750721484830137,3.53071638638182e-06,1,1,1,1,1,NaN,NaN,0,0,NaN,4.81111649577584e-06,0.00147193072294144,0.0135052030037892,0.0256091422650177,0,0,0,0,0,0,0,0,1.20552980091729e-07,2.76342884313146e-05,2.37865206346095e-07,6.24290748405773e-08
5,cp00p00_easy_noncoherent_t0005,5,5,120,formal_tps30,easy_noncoherent,0,5,combined_int14,7353,10,1,1,1,1,0,0,1,0.999999838783261,NaN,421.056846742722,419.625254290528,0.00098095809897785,0.000977636563607475,1.43159245219431,0.00339999803653366,weak_margin,0,0,0,0,0,79.5003660109287,24.9156799994234,0.000110306373939239,1,1,1,1,1,NaN,NaN,0,0,4.09344945261897e-06,0.00492718452979009,0.00588826482973643,13.8311595537822,26.2265783931581,0,0,0,0,0,0,0,7.59786814574564e-05,0.000125043022251653,0.0001071697398115,0.000242619747758652,6.49421305581951e-05
5,cp00p00_easy_noncoherent_t0005,5,5,120,formal_tps30,easy_noncoherent,0,5,W_int18_G24_Z16,7353,10,1,1,1,1,0,0,1,0.999999998460578,NaN,421.056846742722,420.911860814143,0.00098095809897785,0.000980622737202279,0.144985928578535,0.000344338133200161,weak_margin,0,0,0,0,0,0.892922996237758,0.746166514189099,3.53758617534332e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,4.81111658991996e-06,0.00147193072195983,NaN,0.0256091421765728,0,0,0,0,0,0,0,4.75555370558934e-06,1.21162671873752e-07,2.76388847690121e-05,0,6.25933116804434e-08
125,cp00p00_low_snr_hard_t0005,125,5,120,formal_tps30,low_snr_hard,0,5,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,120.122167119174,120.122167119174,0.000604854845309088,0.000604854845309088,0,0,weak_margin,0,0,0,0,0,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
125,cp00p00_low_snr_hard_t0005,125,5,120,formal_tps30,low_snr_hard,0,5,float32_all,7353,10,1,1,1,1,0,0,1,0.999999999486859,NaN,120.122167119174,120.1171875,0.000604854845309088,0.000604829691956992,0.00497961917426437,4.14546231864436e-05,weak_margin,0,0,0,0,0,0.622804245853331,0.0675789050437743,7.15012193867471e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
