case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,35,strong_coherent,double_baseline,topK_miss_count,0,0,0,0.00118958060996324,0,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,995,weak_secondary,combined_int16,score_gap_norm_baseline,0.000633870843065307,0,1,0.000633870843065307,0.0117227054716202,0,see trial CSV for full fields
max_score_gap_rel_error,1115,large_el_pair,combined_int14,score_gap_rel_error,0.0428466578971658,0,0,0.000527104591354799,0.0428466578971658,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,35,strong_coherent,double_baseline,max_clip_rate,0,0,0,0.00118958060996324,0,0,see trial CSV for full fields
