metric,value
input_count,1020
compare_count,1020
boundary_case_count,17
random_case_count,1000
valid_gap_count,67
out_valid_mismatch_count,0
z_mismatch_count,0
clip_mismatch_count,0
overflow_mismatch_count,0
back_to_back_valid_checked,true
valid_gaps_checked,true
deterministic_random_checked,true
timeout_flag,false
quantizer_pipe_equivalence_pass,true
formal_result_claimed,false
dma_validation_flag,false
ps_validation_flag,false
board_validation_flag,false
