trial_index,obs_id,obs_global_index,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,candidate_count,topK_default,top1_same_flag,topK_order_same_flag,topK_set_same_flag,topK_jaccard,topK_miss_count,topK_miss_rate,selected_candidate_same_flag,score_rank_spearman,score_rank_kendall_if_easy,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_margin_bin,argmax_changed_flag,score_gap_sign_flip_flag,reliable_margin_flag,reliable_top1_same_flag,reliable_topK_same_flag,candidate_score_max_abs_diff,candidate_score_p95_abs_diff,candidate_score_rel_l2_error,same_policy_flag,same_estimate_flag,same_confidence_flag,same_fallback_flag,boundary_state_same_flag,false_high_rate_if_available,boundary_missed_rate_if_available,az_rmse_gap_if_available,el_rmse_gap_if_available,W_scale,Gcache_scale,Z_scale,Rz_scale,score_scale,W_clip_rate,Gcache_clip_rate,Z_clip_rate,Rz_clip_rate,score_clip_rate,max_clip_rate,max_overflow_rate,W_relative_error,Gcache_relative_error,Z_relative_error,Rz_relative_error,score_relative_error
39,cp00p00_strong_coherent_t0009,39,39,120,formal_tps30,strong_coherent,0,9,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,466.68130526584,466.68130526584,0.00116867766014211,0.00116867766014211,0,0,reliable,0,0,1,1,1,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
39,cp00p00_strong_coherent_t0009,39,39,120,formal_tps30,strong_coherent,0,9,float32_all,7353,10,1,1,1,1,0,0,1,0.999999999758522,NaN,466.68130526584,466.625,0.00116867766014211,0.00116853650506633,0.0563052658399101,0.000120650356473646,reliable,0,0,1,1,1,1.2396502106858,0.119208967567829,7.17512206803431e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
39,cp00p00_strong_coherent_t0009,39,39,120,formal_tps30,strong_coherent,0,9,combined_int16,7353,10,1,1,1,1,0,0,1,0.999999979142339,NaN,466.68130526584,463.642158990115,0.00116867766014211,0.001161049833481,3.03914627572522,0.00651225202602448,reliable,0,0,1,1,1,27.8677725560337,7.22533181472681,3.22082509665688e-05,1,1,1,1,1,NaN,NaN,0,0,1.02326866867281e-06,0.0012316833403547,0.00132110214046315,3.54984709309895,6.10055472355421,0,0,0,0,0,0,0,1.89921494063163e-05,3.11406035697417e-05,2.50097282132124e-05,4.61677543158878e-05,1.52663532862424e-05
39,cp00p00_strong_coherent_t0009,39,39,120,formal_tps30,strong_coherent,0,9,combined_int18,7353,10,1,1,1,1,0,0,1,0.99999999586469,NaN,466.68130526584,466.678523738432,0.00116867766014211,0.00116867046548222,0.00278152740793303,5.96022891113789e-06,reliable,0,0,1,1,1,6.19028060392884,1.74327923812962,7.66706124178579e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,0.000307913774244636,0.000330267874351198,0.88744040673517,1.52509321483147,0,0,0,0,0,0,0,4.75555370558934e-06,7.77744768055423e-06,6.30960455184172e-06,1.16648742897623e-05,3.81056621055011e-06
39,cp00p00_strong_coherent_t0009,39,39,120,formal_tps30,strong_coherent,0,9,combined_int24,7353,10,1,1,1,1,0,0,1,0.999999999939631,NaN,466.68130526584,466.67492924782,0.00116867766014211,0.0011686616782922,0.00637601802009158,1.36624671872372e-05,reliable,0,0,1,1,1,0.150148473760055,0.0261483659996884,1.20690560324068e-07,1,1,1,1,1,NaN,NaN,0,0,3.99702173035428e-09,4.8111164869768e-06,5.16039698759972e-06,0.0138661570025211,0.0238293979395336,0,0,0,0,0,0,0,7.42029538126525e-08,1.2062533238579e-07,9.81149972512604e-08,1.78529834622168e-07,5.97287945358012e-08
39,cp00p00_strong_coherent_t0009,39,39,120,formal_tps30,strong_coherent,0,9,mixed_Z16_G24_Rz24,7353,10,1,1,1,1,0,0,1,0.999999999637783,NaN,466.68130526584,466.700460562482,0.00116867766014211,0.00116872142234444,0.0191552966425661,4.10457766926286e-05,reliable,0,0,1,1,1,0.830007178068627,0.671933888253989,3.80454068380887e-06,1,1,1,1,1,NaN,NaN,0,0,NaN,4.81111649577584e-06,0.00132110178800337,0.0138661787719985,0.0238294848385229,0,0,0,0,0,0,0,0,1.20552980091729e-07,2.49980234871671e-05,1.91084159936941e-07,5.93130043389455e-08
39,cp00p00_strong_coherent_t0009,39,39,120,formal_tps30,strong_coherent,0,9,combined_int14,7353,10,1,1,1,1,0,0,1,0.999999879170453,NaN,466.68130526584,463.69374757426,0.00116867766014211,0.00116115626718817,2.98755769158015,0.00640170852757498,reliable,0,0,1,1,1,130.99084775892,29.6096952257503,0.00013376053854053,1,1,1,1,1,NaN,NaN,0,0,4.09344945261897e-06,0.00492718452979009,0.00528489176591102,14.2006529130449,24.4049340828557,0,0,0,0,0,0,0,7.59786814574564e-05,0.000125043022251653,0.000103790037757057,0.000219940388014739,6.03117346576915e-05
39,cp00p00_strong_coherent_t0009,39,39,120,formal_tps30,strong_coherent,0,9,W_int18_G24_Z16,7353,10,1,1,1,1,0,0,1,0.999999999698153,NaN,466.68130526584,466.700411820435,0.00116867766014211,0.00116872142234443,0.0191065545950551,4.09413327242051e-05,reliable,0,0,1,1,1,0.784498457796872,0.654915300168796,3.66455414887182e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,4.81111658991996e-06,0.00132110173525455,NaN,0.0238294823497794,0,0,0,0,0,0,0,4.75555370558934e-06,1.21162671873752e-07,2.49958820171542e-05,0,5.95859741668017e-08
159,cp00p00_near_tie_close_sep_t0009,159,39,120,formal_tps30,near_tie_close_sep,0,9,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,169.264172361494,169.264172361494,0.000525767145080152,0.000525767145080152,0,0,weak_margin,0,0,0,0,0,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
159,cp00p00_near_tie_close_sep_t0009,159,39,120,formal_tps30,near_tie_close_sep,0,9,float32_all,7353,10,1,1,1,1,0,0,1,0.999999999818892,NaN,169.264172361494,169.296875,0.000525767145080152,0.000525868890960224,0.0327026385057252,0.000193204728735404,weak_margin,0,0,0,0,0,0.903307120985119,0.0850854129239451,5.97167122011402e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
