stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,23.6234614,0.2952932675,0.3127954,0.3286137,80
ranking_compare,12.1457349,0.15182168625,0.1660914,0.1756947,80
build_candidate_score_pack,7.7689954,0.77689954,0.9046672,0.9046672,10
build_step11_input,0.0660146,0.00660146,0.0120397,0.0120397,10
run_step11_backend,0,0,0,0,10
