quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,1,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_weak,3,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,2,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,1,1,1,0,0,0,0.0429507086086597,0.0429507086086597,0.0429507086086597,1,1,1
float32_all,gap_bin_weak,3,1,1,0,0,0,0.00723030323310763,0.0127581973717364,0.0127581973717364,1,1,1
float32_all,gap_bin_transition,2,1,1,0,0,0,0.00048672532620054,0.000579599180966749,0.000579599180966749,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,1.60129536567668e-05,4.03863790460855e-05,4.03863790460855e-05,1,1,1
combined_int16,gap_bin_very_weak,1,0,1,0,1,1,1,1,1,1,1,1
combined_int16,gap_bin_weak,3,0.333333333333333,1,0,0.666666666666667,0,0.0434562396229434,0.0586193756017303,0.0586193756017303,1,1,1
combined_int16,gap_bin_transition,2,1,1,0,0,0,0.0150017668525253,0.028236608597043,0.028236608597043,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.0015751495805321,0.00325134622949114,0.00325134622949114,1,1,1
combined_int18,gap_bin_very_weak,1,1,1,0,0,1,1,1,1,1,1,1
combined_int18,gap_bin_weak,3,1,1,0,0,0,0.0241166576890841,0.0401509162819823,0.0401509162819823,1,1,1
combined_int18,gap_bin_transition,2,1,1,0,0,0,0.00152089541059185,0.00178539508076096,0.00178539508076096,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.00031473030539684,0.000701639723811442,0.000701639723811442,1,1,1
combined_int24,gap_bin_very_weak,1,1,1,0,0,0,0.0150664992615441,0.0150664992615441,0.0150664992615441,1,1,1
combined_int24,gap_bin_weak,3,1,1,0,0,0,0.000397628338498171,0.000745037077431218,0.000745037077431218,1,1,1
combined_int24,gap_bin_transition,2,1,1,0,0,0,3.09523689297595e-05,5.94885730610605e-05,5.94885730610605e-05,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,4.21171308178438e-06,8.39653851391387e-06,8.39653851391387e-06,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,1,1,1,0,0,0,0.02010939990246,0.02010939990246,0.02010939990246,1,1,1
mixed_Z16_G24_Rz24,gap_bin_weak,3,1,1,0,0,0,0.00147040988245896,0.00197977112313632,0.00197977112313632,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,2,1,1,0,0,0,0.000400429572853031,0.000426776977558654,0.000426776977558654,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,4.11971474454433e-05,0.000108787080474099,0.000108787080474099,1,1,1
combined_int14,gap_bin_very_weak,1,0,1,0,1,1,1,1,1,1,1,1
combined_int14,gap_bin_weak,3,0,1,0,1,0.333333333333333,0.36109690676404,1,1,1,1,1
combined_int14,gap_bin_transition,2,1,1,0,0,0,0.124343633344441,0.136091103643106,0.136091103643106,1,1,1
combined_int14,gap_bin_reliable,4,1,1,0,0,0,0.0137818726239964,0.0248680751732676,0.0248680751732676,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,1,1,1,0,0,0,0.020109510238693,0.020109510238693,0.020109510238693,1,1,1
W_int18_G24_Z16,gap_bin_weak,3,1,1,0,0,0,0.00192491927907448,0.0033437941934365,0.0033437941934365,1,1,1
W_int18_G24_Z16,gap_bin_transition,2,1,1,0,0,0,0.000400379493330484,0.000426559061832718,0.000426559061832718,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,4.15253438741122e-05,0.000108681413117988,0.000108681413117988,1,1,1
