center_az,actual_center_az,selected_center_column,scenario_name,trial_id,seed,truth_az1,truth_az2,truth_el1,truth_el2,cached_status,direct_status,cached_success,direct_success,cached_rmse,direct_rmse,same_estimate_flag,same_policy_flag,same_score_flag,az_diff_max,el_diff_max,score_diff_abs,score_diff_rel,cached_policy_name,direct_policy_name,cached_confidence,direct_confidence,cached_boundary_flag,direct_boundary_flag,cached_num_pairs,direct_num_pairs,cached_cache_miss_count,cached_fallback_used,cached_runtime_total_sec,direct_runtime_total_sec,pass_flag
0,0,1,strong_coherent,2,20362611,-0.635,0.635,10.495,10.125,ok,ok,1,1,0.0140712472794702,0.0140712472794702,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0347704,0.0928335,1
0,0,1,strong_coherent,3,20362612,-0.635,0.635,10.125,10.495,ok,ok,1,1,0.0140712472794702,0.0140712472794702,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0362027,0.0959651,1
0,0,1,strong_coherent,4,20362613,-0.635,0.635,10.495,10.125,ok,ok,1,1,0.0140712472794702,0.0140712472794702,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0376056,0.112005,1
0,0,1,strong_coherent,5,20362614,-0.635,0.635,10.125,10.495,ok,ok,1,1,0.0140712472794702,0.0140712472794702,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0407894,0.1103444,1
0,0,1,strong_coherent,6,20362615,-0.635,0.635,10.495,10.125,ok,ok,1,1,0.0140712472794702,0.0140712472794702,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0483799,0.117233,1
0,0,1,strong_coherent,7,20362616,-0.635,0.635,10.125,10.495,ok,ok,1,1,0.0140712472794702,0.0140712472794702,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0493274,0.1159356,1
0,0,1,strong_coherent,8,20362617,-0.635,0.635,10.495,10.125,ok,ok,1,1,0.0140712472794702,0.0140712472794702,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0423497,0.0988175,1
0,0,1,strong_coherent,9,20362618,-0.635,0.635,10.125,10.495,ok,ok,1,1,0.0140712472794702,0.0140712472794702,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0350745,0.1004426,1
0,0,1,strong_coherent,10,20362619,-0.635,0.635,10.495,10.125,ok,ok,1,1,0.0140712472794702,0.0140712472794702,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0395072,0.109016,1
0,0,1,hard_phase,1,20363610,-0.415,0.415,10.125,10.495,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0417424,0.1003825,1
0,0,1,hard_phase,2,20363611,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0442526,0.1067732,1
0,0,1,hard_phase,3,20363612,-0.415,0.415,10.125,10.495,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.03301,0.0924424,1
0,0,1,hard_phase,4,20363613,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0387945,0.0961135,1
0,0,1,hard_phase,5,20363614,-0.415,0.415,10.125,10.495,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.037227,0.1096801,1
0,0,1,hard_phase,6,20363615,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0406242,0.0990935,1
0,0,1,hard_phase,7,20363616,-0.415,0.415,10.125,10.495,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0403422,0.0920676,1
0,0,1,hard_phase,8,20363617,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0351426,0.1055253,1
0,0,1,hard_phase,9,20363618,-0.415,0.415,10.125,10.495,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.040396,0.1010281,1
0,0,1,hard_phase,10,20363619,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0401788,0.100386,1
0,0,1,weak_secondary,1,20364610,-0.415,0.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0815445,0.1772731,1
0,0,1,weak_secondary,2,20364611,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0407301,0.1004533,1
0,0,1,weak_secondary,3,20364612,-0.415,0.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.080136,0.1555793,1
0,0,1,weak_secondary,4,20364613,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0358553,0.0912374,1
0,0,1,weak_secondary,5,20364614,-0.415,0.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0726357,0.1723619,1
0,0,1,weak_secondary,6,20364615,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0383012,0.1025366,1
0,0,1,weak_secondary,7,20364616,-0.415,0.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0732761,0.1516883,1
0,0,1,weak_secondary,8,20364617,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.034483,0.1029713,1
0,0,1,weak_secondary,9,20364618,-0.415,0.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0885567,0.178488,1
0,0,1,weak_secondary,10,20364619,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0381566,0.1018136,1
0,0,1,low_snr_hard,1,20365610,-0.415,0.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0888391,0.1821331,1
0,0,1,low_snr_hard,2,20365611,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0398849,0.0964896,1
0,0,1,low_snr_hard,3,20365612,-0.415,0.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0754058,0.1533354,1
0,0,1,low_snr_hard,4,20365613,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0333055,0.0944645,1
0,0,1,low_snr_hard,5,20365614,-0.415,0.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.078754,0.1663318,1
0,0,1,low_snr_hard,6,20365615,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0405781,0.0902041,1
0,0,1,low_snr_hard,7,20365616,-0.415,0.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0729433,0.1534569,1
0,0,1,low_snr_hard,8,20365617,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0362206,0.0901516,1
0,0,1,low_snr_hard,9,20365618,-0.415,0.415,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0754066,0.169969,1
0,0,1,low_snr_hard,10,20365619,-0.415,0.415,10.495,10.125,ok,ok,1,1,0.0199499373432599,0.0199499373432599,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0420258,0.1083041,1
8,7.5,5,easy_noncoherent,1,20461610,6.865,8.135,9.975,10.645,ok,ok,1,1,0.0595818764390646,0.0595818764390646,1,1,1,0,0,5.82076609134674e-11,2.74069987507408e-16,NORMAL,NORMAL,medium,medium,,,18612,18612,0,0,0.0773815,0.1448143,1
8,7.5,5,easy_noncoherent,2,20461611,6.865,8.135,10.645,9.975,ok,ok,1,1,0.0282488937836506,0.0282488937836506,1,1,1,0,0,2.91038304567337e-11,1.55011229118974e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0418412,0.1055341,1
8,7.5,5,easy_noncoherent,3,20461612,6.865,8.135,9.975,10.645,ok,ok,1,1,0.0373898381916808,0.0373898381916808,1,1,1,0,0,2.91038304567337e-11,1.34228493101916e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0384884,0.106637,1
8,7.5,5,easy_noncoherent,4,20461613,6.865,8.135,10.645,9.975,ok,ok,1,1,0.0282488937836506,0.0282488937836506,1,1,1,0,0,2.91038304567337e-11,1.56249197700243e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0377868,0.0936009,1
8,7.5,5,easy_noncoherent,5,20461614,6.865,8.135,9.975,10.645,ok,ok,1,1,0.0373898381916808,0.0373898381916808,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.035125,0.0898322,1
8,7.5,5,easy_noncoherent,6,20461615,6.865,8.135,10.645,9.975,ok,ok,1,1,0.0282488937836506,0.0282488937836506,1,1,1,0,0,5.82076609134674e-11,3.14662822986856e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0353097,0.0922325,1
8,7.5,5,easy_noncoherent,7,20461616,6.865,8.135,9.975,10.645,ok,ok,1,1,0.0373898381916808,0.0373898381916808,1,1,1,0,0,5.82076609134674e-11,2.67525321414155e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0390395,0.0949815,1
8,7.5,5,easy_noncoherent,8,20461617,6.865,8.135,10.645,9.975,ok,ok,1,1,0.0282488937836506,0.0282488937836506,1,1,1,0,0,2.91038304567337e-11,1.52371149215452e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0402463,0.0981546,1
8,7.5,5,easy_noncoherent,9,20461618,6.865,8.135,9.975,10.645,ok,ok,1,1,0.0373898381916808,0.0373898381916808,1,1,1,0,0,5.82076609134674e-11,2.68995712497791e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0383882,0.1034976,1
8,7.5,5,easy_noncoherent,10,20461619,6.865,8.135,10.645,9.975,ok,ok,1,1,0.0282488937836506,0.0282488937836506,1,1,1,0,0,2.91038304567337e-11,1.53419864378447e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.042678,0.1064358,1
8,7.5,5,strong_coherent,1,20462610,6.865,8.135,10.125,10.495,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,2.91038304567337e-11,1.45451060756121e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0391033,0.1019958,1
8,7.5,5,strong_coherent,2,20462611,6.865,8.135,10.495,10.125,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,5.82076609134674e-11,3.16093591579242e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.042848,0.1160597,1
8,7.5,5,strong_coherent,3,20462612,6.865,8.135,10.125,10.495,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,2.91038304567337e-11,1.45335028699221e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0409544,0.1088735,1
8,7.5,5,strong_coherent,4,20462613,6.865,8.135,10.495,10.125,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,2.91038304567337e-11,1.58175961232329e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0390052,0.1071376,1
8,7.5,5,strong_coherent,5,20462614,6.865,8.135,10.125,10.495,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,2.91038304567337e-11,1.45162234717532e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0435981,0.1106224,1
8,7.5,5,strong_coherent,6,20462615,6.865,8.135,10.495,10.125,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0439088,0.1060992,1
8,7.5,5,strong_coherent,7,20462616,6.865,8.135,10.125,10.495,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,8.73114913702011e-11,4.35573333860574e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0398044,0.1009154,1
8,7.5,5,strong_coherent,8,20462617,6.865,8.135,10.495,10.125,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,2.91038304567337e-11,1.58080164134592e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0400791,0.0995772,1
8,7.5,5,strong_coherent,9,20462618,6.865,8.135,10.125,10.495,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,2.91038304567337e-11,1.45073783858339e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0388856,0.1010814,1
8,7.5,5,strong_coherent,10,20462619,6.865,8.135,10.495,10.125,ok,ok,1,1,0.0140712472794703,0.0140712472794703,1,1,1,0,0,2.91038304567337e-11,1.58226239364965e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0386541,0.0942951,1
8,7.5,5,hard_phase,1,20463610,7.085,7.915,10.125,10.495,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0358611,0.0957345,1
8,7.5,5,hard_phase,2,20463611,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0344203,0.0880883,1
8,7.5,5,hard_phase,3,20463612,7.085,7.915,10.125,10.495,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,2.91038304567337e-11,2.03874502751243e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0339214,0.0937694,1
8,7.5,5,hard_phase,4,20463613,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,5.82076609134674e-11,3.50924715704143e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0375322,0.0904186,1
8,7.5,5,hard_phase,5,20463614,7.085,7.915,10.125,10.495,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0359038,0.0879063,1
8,7.5,5,hard_phase,6,20463615,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,8.73114913702011e-11,5.21491045932703e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0312187,0.088872,1
8,7.5,5,hard_phase,7,20463616,7.085,7.915,10.125,10.495,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,2.91038304567337e-11,2.03859362699419e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0344739,0.0926494,1
8,7.5,5,hard_phase,8,20463617,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,2.91038304567337e-11,1.74782120105342e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0346683,0.0924737,1
8,7.5,5,hard_phase,9,20463618,7.085,7.915,10.125,10.495,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0366093,0.0919058,1
8,7.5,5,hard_phase,10,20463619,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,2.91038304567337e-11,1.75869894252964e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0343244,0.0925197,1
8,7.5,5,weak_secondary,1,20464610,7.085,7.915,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,2.91038304567337e-11,2.91756487695078e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0768171,0.1545916,1
8,7.5,5,weak_secondary,2,20464611,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,4.36557456851006e-11,4.14730122585082e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0341632,0.0892393,1
8,7.5,5,weak_secondary,3,20464612,7.085,7.915,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,1.45519152283669e-11,1.45897686400438e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.074598,0.1583379,1
8,7.5,5,weak_secondary,4,20464613,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,4.36557456851006e-11,4.14628731406196e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0347143,0.0901652,1
8,7.5,5,weak_secondary,5,20464614,7.085,7.915,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,2.91038304567337e-11,2.91908762329794e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.074752,0.151936,1
8,7.5,5,weak_secondary,6,20464615,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,2.91038304567337e-11,2.78102572949958e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0361887,0.0888969,1
8,7.5,5,weak_secondary,7,20464616,7.085,7.915,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,2.91038304567337e-11,2.91768358773466e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0756582,0.1508635,1
8,7.5,5,weak_secondary,8,20464617,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0353581,0.0909377,1
8,7.5,5,weak_secondary,9,20464618,7.085,7.915,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,1.45519152283669e-11,1.45905527327836e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0799749,0.1529355,1
8,7.5,5,weak_secondary,10,20464619,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,1.45519152283669e-11,1.38836360197625e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0344246,0.0903417,1
8,7.5,5,low_snr_hard,1,20465610,7.085,7.915,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,2.91038304567337e-11,2.92552076079925e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0747668,0.1487697,1
8,7.5,5,low_snr_hard,2,20465611,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,7.27595761418343e-11,6.93371310826943e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0379158,0.0901836,1
8,7.5,5,low_snr_hard,3,20465612,7.085,7.915,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,0,0,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0743623,0.1567701,1
8,7.5,5,low_snr_hard,4,20465613,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,1.45519152283669e-11,1.38700511872308e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0363462,0.0926011,1
8,7.5,5,low_snr_hard,5,20465614,7.085,7.915,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,2.91038304567337e-11,2.92403871136881e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0736995,0.1540106,1
8,7.5,5,low_snr_hard,6,20465615,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,1.45519152283669e-11,1.38700742173052e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0351853,0.0890229,1
8,7.5,5,low_snr_hard,7,20465616,7.085,7.915,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,1.45519152283669e-11,1.4620012386923e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0716083,0.1542098,1
8,7.5,5,low_snr_hard,8,20465617,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,4.36557456851006e-11,4.16301363900997e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0319117,0.0903069,1
8,7.5,5,low_snr_hard,9,20465618,7.085,7.915,10.125,10.495,ok,ok,0,0,0.141950695665783,0.141950695665783,1,1,1,0,0,2.91038304567337e-11,2.92511242162507e-16,NORMAL,NORMAL,medium,medium,,,23133,23133,0,0,0.0731701,0.1552291,1
8,7.5,5,low_snr_hard,10,20465619,7.085,7.915,10.495,10.125,ok,ok,1,1,0.0199499373432601,0.0199499373432601,1,1,1,0,0,1.45519152283669e-11,1.3867370254683e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0355803,0.0882374,1
15,15,9,easy_noncoherent,1,20561610,14.365,15.635,9.975,10.645,ok,ok,1,1,0.0373898381916806,0.0373898381916806,1,1,1,0,0,2.91038304567337e-11,1.35496647973597e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0360243,0.0874617,1
15,15,9,easy_noncoherent,2,20561611,14.365,15.635,10.645,9.975,ok,ok,1,1,0.0282488937836504,0.0282488937836504,1,1,1,0,0,8.73114913702011e-11,4.65283761803593e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0333046,0.0908103,1
15,15,9,easy_noncoherent,3,20561612,14.365,15.635,9.975,10.645,ok,ok,1,1,0.0373898381916806,0.0373898381916806,1,1,1,0,0,5.82076609134674e-11,2.70307998033409e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0342863,0.0899251,1
15,15,9,easy_noncoherent,4,20561613,14.365,15.635,10.645,9.975,ok,ok,1,1,0.0282488937836504,0.0282488937836504,1,1,1,0,0,5.82076609134674e-11,3.10185356851801e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0369355,0.0872655,1
15,15,9,easy_noncoherent,5,20561614,14.365,15.635,9.975,10.645,ok,ok,1,1,0.0373898381916806,0.0373898381916806,1,1,1,0,0,5.82076609134674e-11,2.70155970959757e-16,EASY,EASY,high,high,,,9729,9729,0,0,0.0332892,0.0895826,1
15,15,9,easy_noncoherent,6,20561615,14.365,15.635,10.645,9.975,ok,ok,1,1,0.0282488937836504,0.0282488937836504,1,1,1,0,0,0,0,EASY,EASY,high,high,,,9729,9729,0,0,0.0361402,0.0869989,1
15,15,9,easy_noncoherent,7,20561616,14.365,15.635,9.975,10.645,ok,ok,1,1,0.0595818764390647,0.0595818764390647,1,1,1,0,0,0,0,SCORE_AMBIGUOUS,SCORE_AMBIGUOUS,medium_low,medium_low,,,20394,20394,0,0,0.0821584,0.1466829,1
