scenario_name,center_az,trial_id,repeat_id,direct_runtime_total_sec,cached_runtime_total_sec,runtime_reduction_ratio,direct_num_pairs,cached_num_pairs,same_estimate_flag,same_policy_flag,cache_miss_count
hard_phase,0,7,1,0.0900279,0.033293,0.630192418128158,9729,9729,1,1,0
hard_phase,0,8,1,0.0892764,0.0341759,0.617189985259262,9729,9729,1,1,0
hard_phase,0,9,1,0.090333,0.0323158,0.6422591965284,9729,9729,1,1,0
hard_phase,0,10,1,0.0876403,0.0330725,0.62263365141379,9729,9729,1,1,0
weak_secondary,0,1,1,0.153159,0.0725596,0.526246580351138,23133,23133,1,1,0
weak_secondary,0,2,1,0.0916586,0.0345753,0.622781713881731,9729,9729,1,1,0
weak_secondary,0,3,1,0.1514873,0.0750563,0.504537344054584,23133,23133,1,1,0
weak_secondary,0,4,1,0.0908602,0.0338006,0.627993334815464,9729,9729,1,1,0
weak_secondary,0,5,1,0.158756,0.0755404,0.524172944644612,23133,23133,1,1,0
weak_secondary,0,6,1,0.0893655,0.0341377,0.617999115989951,9729,9729,1,1,0
weak_secondary,0,7,1,0.1533685,0.0729675,0.524234115871251,23133,23133,1,1,0
weak_secondary,0,8,1,0.0884191,0.0331554,0.625019933475912,9729,9729,1,1,0
weak_secondary,0,9,1,0.1514328,0.0747964,0.506075302048169,23133,23133,1,1,0
weak_secondary,0,10,1,0.0901918,0.0369133,0.590724433928583,9729,9729,1,1,0
low_snr_hard,0,1,1,0.1526524,0.0746945,0.510688990150171,23133,23133,1,1,0
low_snr_hard,0,2,1,0.090314,0.0347903,0.614785083154328,9729,9729,1,1,0
low_snr_hard,0,3,1,0.1526502,0.0765045,0.498824764068439,23133,23133,1,1,0
low_snr_hard,0,4,1,0.0879293,0.0335865,0.61802834777486,9729,9729,1,1,0
low_snr_hard,0,5,1,0.1526421,0.0821473,0.461830648294278,23133,23133,1,1,0
low_snr_hard,0,6,1,0.0906653,0.0335766,0.629664270674668,9729,9729,1,1,0
low_snr_hard,0,7,1,0.1536405,0.0816391,0.46863554856955,23133,23133,1,1,0
low_snr_hard,0,8,1,0.0916831,0.0339851,0.629319907376605,9729,9729,1,1,0
low_snr_hard,0,9,1,0.1542287,0.0746041,0.516276153530439,23133,23133,1,1,0
low_snr_hard,0,10,1,0.089021,0.0345842,0.611505150470114,9729,9729,1,1,0
easy_noncoherent,8,1,1,0.0911546,0.0376889,0.586538693604053,9729,9729,1,1,0
easy_noncoherent,8,2,1,0.0898067,0.0305106,0.660263655161586,9729,9729,1,1,0
easy_noncoherent,8,3,1,0.089762,0.0341928,0.61907265880885,9729,9729,1,1,0
easy_noncoherent,8,4,1,0.0919128,0.0357734,0.610789792063782,9729,9729,1,1,0
easy_noncoherent,8,5,1,0.0903554,0.0341942,0.62155886643189,9729,9729,1,1,0
easy_noncoherent,8,6,1,0.0914199,0.033563,0.632869867501496,9729,9729,1,1,0
easy_noncoherent,8,7,1,0.0870254,0.0323293,0.628507309360256,9729,9729,1,1,0
easy_noncoherent,8,8,1,0.0864468,0.0341125,0.605393143528737,9729,9729,1,1,0
easy_noncoherent,8,9,1,0.1432524,0.0663433,0.536878265215801,18612,18612,1,1,0
easy_noncoherent,8,10,1,0.0879776,0.0346265,0.60641686065544,9729,9729,1,1,0
strong_coherent,8,1,1,0.0885011,0.0334981,0.621495100060903,9729,9729,1,1,0
strong_coherent,8,2,1,0.0894874,0.0353361,0.605127649255649,9729,9729,1,1,0
strong_coherent,8,3,1,0.0913504,0.032921,0.639618436263005,9729,9729,1,1,0
strong_coherent,8,4,1,0.0903103,0.03345,0.629610354522131,9729,9729,1,1,0
strong_coherent,8,5,1,0.0910932,0.0339701,0.627084129221501,9729,9729,1,1,0
strong_coherent,8,6,1,0.0914249,0.0300733,0.671060072256026,9729,9729,1,1,0
strong_coherent,8,7,1,0.091018,0.0313446,0.655621964886066,9729,9729,1,1,0
strong_coherent,8,8,1,0.0899415,0.0324983,0.63867291517264,9729,9729,1,1,0
strong_coherent,8,9,1,0.0910187,0.0338868,0.627694089236607,9729,9729,1,1,0
strong_coherent,8,10,1,0.0860825,0.0333366,0.612736618941132,9729,9729,1,1,0
hard_phase,8,1,1,0.0914731,0.0336122,0.632545524312612,9729,9729,1,1,0
hard_phase,8,2,1,0.0882126,0.0338224,0.616580851261611,9729,9729,1,1,0
hard_phase,8,3,1,0.0866298,0.0340516,0.606929717025781,9729,9729,1,1,0
hard_phase,8,4,1,0.091238,0.0337316,0.630290010741139,9729,9729,1,1,0
hard_phase,8,5,1,0.089181,0.0320111,0.641054708962671,9729,9729,1,1,0
hard_phase,8,6,1,0.0909741,0.0350208,0.615046480261965,9729,9729,1,1,0
hard_phase,8,7,1,0.0872823,0.033888,0.61174258698499,9729,9729,1,1,0
hard_phase,8,8,1,0.0901182,0.0347375,0.614534023094114,9729,9729,1,1,0
hard_phase,8,9,1,0.0902776,0.0321926,0.643404343934708,9729,9729,1,1,0
hard_phase,8,10,1,0.0875633,0.0314712,0.640589150934239,9729,9729,1,1,0
weak_secondary,8,1,1,0.1561326,0.0722644,0.537160080598158,23133,23133,1,1,0
weak_secondary,8,2,1,0.087646,0.0349784,0.600912762704516,9729,9729,1,1,0
weak_secondary,8,3,1,0.1511081,0.0736874,0.512353077035579,23133,23133,1,1,0
weak_secondary,8,4,1,0.0890743,0.0349407,0.607735340047578,9729,9729,1,1,0
weak_secondary,8,5,1,0.151331,0.0716308,0.526661424295088,23133,23133,1,1,0
weak_secondary,8,6,1,0.0911475,0.0351184,0.614708028196056,9729,9729,1,1,0
weak_secondary,8,7,1,0.1609429,0.0722707,0.55095440681136,23133,23133,1,1,0
weak_secondary,8,8,1,0.0924845,0.0337101,0.635505409014483,9729,9729,1,1,0
weak_secondary,8,9,1,0.1499038,0.0716953,0.5217245993764,23133,23133,1,1,0
weak_secondary,8,10,1,0.0904767,0.0350015,0.613143494402426,9729,9729,1,1,0
low_snr_hard,8,1,1,0.1550332,0.0748421,0.517251143626011,23133,23133,1,1,0
low_snr_hard,8,2,1,0.091079,0.0344014,0.622290538982641,9729,9729,1,1,0
low_snr_hard,8,3,1,0.1506167,0.0751187,0.501259156521156,23133,23133,1,1,0
low_snr_hard,8,4,1,0.0896381,0.0334079,0.627302452863236,9729,9729,1,1,0
low_snr_hard,8,5,1,0.1523474,0.0748747,0.508526564943018,23133,23133,1,1,0
low_snr_hard,8,6,1,0.0871179,0.0335999,0.614316919944122,9729,9729,1,1,0
low_snr_hard,8,7,1,0.1523764,0.076575,0.497461549163781,23133,23133,1,1,0
low_snr_hard,8,8,1,0.089167,0.0333577,0.625896351789339,9729,9729,1,1,0
low_snr_hard,8,9,1,0.1502799,0.0732235,0.512752537099106,23133,23133,1,1,0
low_snr_hard,8,10,1,0.0906059,0.0326269,0.639903140965434,9729,9729,1,1,0
easy_noncoherent,15,1,1,0.1358001,0.0663076,0.511726427300127,18612,18612,1,1,0
easy_noncoherent,15,2,1,0.0874265,0.0314849,0.639870062280887,9729,9729,1,1,0
easy_noncoherent,15,3,1,0.0902045,0.0350233,0.611734447837968,9729,9729,1,1,0
easy_noncoherent,15,4,1,0.0918635,0.0345415,0.623991030169763,9729,9729,1,1,0
easy_noncoherent,15,5,1,0.0916926,0.0342174,0.626824847370453,9729,9729,1,1,0
easy_noncoherent,15,6,1,0.0908782,0.0319876,0.648016796107317,9729,9729,1,1,0
easy_noncoherent,15,7,1,0.0902184,0.0340682,0.622380800368883,9729,9729,1,1,0
easy_noncoherent,15,8,1,0.0922048,0.0320281,0.652641727979455,9729,9729,1,1,0
easy_noncoherent,15,9,1,0.1427243,0.0714337,0.49949868382609,20394,20394,1,1,0
easy_noncoherent,15,10,1,0.0871768,0.0318919,0.634169870883079,9729,9729,1,1,0
strong_coherent,15,1,1,0.0932583,0.0345198,0.629847423768179,9729,9729,1,1,0
strong_coherent,15,2,1,0.0883936,0.0335579,0.620358261231582,9729,9729,1,1,0
strong_coherent,15,3,1,0.0878783,0.0335648,0.618053603676903,9729,9729,1,1,0
strong_coherent,15,4,1,0.0888975,0.0335229,0.622903906184088,9729,9729,1,1,0
strong_coherent,15,5,1,0.090072,0.0343701,0.618415267785771,9729,9729,1,1,0
strong_coherent,15,6,1,0.0895264,0.0354415,0.60412235943811,9729,9729,1,1,0
strong_coherent,15,7,1,0.1091437,0.0449752,0.587926742450549,9729,9729,1,1,0
strong_coherent,15,8,1,0.1075377,0.0404859,0.62351900775263,9729,9729,1,1,0
strong_coherent,15,9,1,0.1185817,0.0407949,0.655976428066051,9729,9729,1,1,0
strong_coherent,15,10,1,0.1025851,0.0435542,0.575433469382981,9729,9729,1,1,0
hard_phase,15,1,1,0.1032302,0.0373729,0.637965440345945,9729,9729,1,1,0
hard_phase,15,2,1,0.1063511,0.0358661,0.662757601942998,9729,9729,1,1,0
hard_phase,15,3,1,0.0944781,0.0366404,0.612181023962167,9729,9729,1,1,0
hard_phase,15,4,1,0.1006064,0.0405838,0.596608168068831,9729,9729,1,1,0
hard_phase,15,5,1,0.1011845,0.0428319,0.576695047166315,9729,9729,1,1,0
hard_phase,15,6,1,0.0979216,0.0344728,0.647955098772896,9729,9729,1,1,0
hard_phase,15,7,1,0.0941556,0.0341783,0.637001941467103,9729,9729,1,1,0
hard_phase,15,8,1,0.0903963,0.0333452,0.631122070261725,9729,9729,1,1,0
hard_phase,15,9,1,0.0934589,0.0333576,0.643077331318901,9729,9729,1,1,0
hard_phase,15,10,1,0.0897225,0.0341836,0.619007495332832,9729,9729,1,1,0
weak_secondary,15,1,1,0.151504,0.0759554,0.498657461189143,23133,23133,1,1,0
weak_secondary,15,2,1,0.0977226,0.0416976,0.573306481816898,9729,9729,1,1,0
weak_secondary,15,3,1,0.1644956,0.0781328,0.525015866685796,23133,23133,1,1,0
weak_secondary,15,4,1,0.0989464,0.0372468,0.623565890219351,9729,9729,1,1,0
weak_secondary,15,5,1,0.1517467,0.0749699,0.505953671480171,23133,23133,1,1,0
weak_secondary,15,6,1,0.0894976,0.0348027,0.61113258903032,9729,9729,1,1,0
weak_secondary,15,7,1,0.1579745,0.0729823,0.538012147530139,23133,23133,1,1,0
weak_secondary,15,8,1,0.088742,0.0335661,0.621756327330914,9729,9729,1,1,0
weak_secondary,15,9,1,0.151273,0.0725145,0.520638183945582,23133,23133,1,1,0
weak_secondary,15,10,1,0.0915106,0.0327572,0.64203928288089,9729,9729,1,1,0
low_snr_hard,15,1,1,0.1521616,0.0743796,0.511180218925143,23133,23133,1,1,0
low_snr_hard,15,2,1,0.0938524,0.0322641,0.656225093870801,9729,9729,1,1,0
low_snr_hard,15,3,1,0.1521243,0.0735034,0.516820126699022,23133,23133,1,1,0
low_snr_hard,15,4,1,0.0891404,0.0345085,0.612874745906458,9729,9729,1,1,0
low_snr_hard,15,5,1,0.1554871,0.0751148,0.516906547231249,23133,23133,1,1,0
low_snr_hard,15,6,1,0.0897516,0.0347577,0.612734480499512,9729,9729,1,1,0
low_snr_hard,15,7,1,0.1536817,0.0757392,0.507168387647976,23133,23133,1,1,0
low_snr_hard,15,8,1,0.0897096,0.0336089,0.625358935944425,9729,9729,1,1,0
low_snr_hard,15,9,1,0.1546244,0.073284,0.526051515802163,23133,23133,1,1,0
low_snr_hard,15,10,1,0.0890285,0.0336136,0.622440005166885,9729,9729,1,1,0
easy_noncoherent,0,1,2,0.0903956,0.0339181,0.624781515914491,9729,9729,1,1,0
easy_noncoherent,0,2,2,0.0883488,0.0342246,0.612619526241443,9729,9729,1,1,0
easy_noncoherent,0,3,2,0.0916507,0.0348865,0.619353698335092,9729,9729,1,1,0
easy_noncoherent,0,4,2,0.0933553,0.0338225,0.637701341005813,9729,9729,1,1,0
easy_noncoherent,0,5,2,0.133173,0.0677739,0.491083778243338,18612,18612,1,1,0
easy_noncoherent,0,6,2,0.087729,0.0360767,0.588771101916128,9729,9729,1,1,0
easy_noncoherent,0,7,2,0.0896171,0.0317183,0.64606866323503,9729,9729,1,1,0
easy_noncoherent,0,8,2,0.0897191,0.033743,0.623903940186649,9729,9729,1,1,0
easy_noncoherent,0,9,2,0.086532,0.0339875,0.60722622844728,9729,9729,1,1,0
easy_noncoherent,0,10,2,0.0893871,0.03175,0.644803332919403,9729,9729,1,1,0
strong_coherent,0,1,2,0.0922109,0.0370625,0.598068124267305,9729,9729,1,1,0
strong_coherent,0,2,2,0.0945086,0.0308882,0.673170483955957,9729,9729,1,1,0
strong_coherent,0,3,2,0.0875011,0.0331896,0.62069505411932,9729,9729,1,1,0
strong_coherent,0,4,2,0.0915562,0.0321147,0.649235114607203,9729,9729,1,1,0
strong_coherent,0,5,2,0.0887983,0.0321166,0.63831965251587,9729,9729,1,1,0
strong_coherent,0,6,2,0.0905205,0.0329582,0.635903469379864,9729,9729,1,1,0
strong_coherent,0,7,2,0.0899391,0.0348009,0.613061504951684,9729,9729,1,1,0
strong_coherent,0,8,2,0.0866373,0.0339369,0.608287654393662,9729,9729,1,1,0
strong_coherent,0,9,2,0.0897283,0.0333449,0.628379229295551,9729,9729,1,1,0
strong_coherent,0,10,2,0.0926048,0.0346501,0.625828250803414,9729,9729,1,1,0
hard_phase,0,1,2,0.0859853,0.0349257,0.593817780481082,9729,9729,1,1,0
hard_phase,0,2,2,0.0901754,0.0330681,0.633291341097461,9729,9729,1,1,0
hard_phase,0,3,2,0.0867983,0.0355499,0.590430918577898,9729,9729,1,1,0
hard_phase,0,4,2,0.0900064,0.0342291,0.619703709958403,9729,9729,1,1,0
hard_phase,0,5,2,0.0890398,0.0333653,0.625276561717344,9729,9729,1,1,0
hard_phase,0,6,2,0.088374,0.0340317,0.614912757145767,9729,9729,1,1,0
hard_phase,0,7,2,0.0888005,0.032697,0.631792613780328,9729,9729,1,1,0
hard_phase,0,8,2,0.0871475,0.0313019,0.640817005651338,9729,9729,1,1,0
hard_phase,0,9,2,0.0898646,0.0350162,0.610344896655635,9729,9729,1,1,0
hard_phase,0,10,2,0.0891949,0.0336649,0.62256922761279,9729,9729,1,1,0
weak_secondary,0,1,2,0.1512705,0.0733499,0.515107704410311,23133,23133,1,1,0
weak_secondary,0,2,2,0.0895431,0.0330095,0.631356296576732,9729,9729,1,1,0
weak_secondary,0,3,2,0.1557722,0.0730344,0.531146122350458,23133,23133,1,1,0
weak_secondary,0,4,2,0.0876726,0.0342191,0.60969447695175,9729,9729,1,1,0
weak_secondary,0,5,2,0.1507395,0.0725172,0.518923706128785,23133,23133,1,1,0
weak_secondary,0,6,2,0.0904971,0.0343941,0.619942517495036,9729,9729,1,1,0
weak_secondary,0,7,2,0.1517709,0.0734619,0.515968476170333,23133,23133,1,1,0
weak_secondary,0,8,2,0.0902769,0.033614,0.627656687369637,9729,9729,1,1,0
weak_secondary,0,9,2,0.1597362,0.0735934,0.539281640604947,23133,23133,1,1,0
weak_secondary,0,10,2,0.0896069,0.032452,0.637840389523575,9729,9729,1,1,0
low_snr_hard,0,1,2,0.1508976,0.0762457,0.494718935224947,23133,23133,1,1,0
low_snr_hard,0,2,2,0.0902854,0.0355554,0.606188819011712,9729,9729,1,1,0
low_snr_hard,0,3,2,0.1539162,0.0737013,0.521159566049578,23133,23133,1,1,0
low_snr_hard,0,4,2,0.0943688,0.0334655,0.645375378302999,9729,9729,1,1,0
low_snr_hard,0,5,2,0.1535117,0.0742074,0.516601014776072,23133,23133,1,1,0
low_snr_hard,0,6,2,0.0868796,0.0341627,0.60678110856864,9729,9729,1,1,0
low_snr_hard,0,7,2,0.1536792,0.0748575,0.51289764652601,23133,23133,1,1,0
low_snr_hard,0,8,2,0.0872836,0.0334871,0.616341443295189,9729,9729,1,1,0
low_snr_hard,0,9,2,0.1546153,0.0753738,0.512507494407086,23133,23133,1,1,0
low_snr_hard,0,10,2,0.086567,0.0325515,0.623973338570125,9729,9729,1,1,0
easy_noncoherent,8,1,2,0.0895322,0.0318016,0.644802652006764,9729,9729,1,1,0
easy_noncoherent,8,2,2,0.0970612,0.035861,0.630532076669153,9729,9729,1,1,0
easy_noncoherent,8,3,2,0.0904295,0.0334816,0.629749141596492,9729,9729,1,1,0
easy_noncoherent,8,4,2,0.0902205,0.0320973,0.644234957687,9729,9729,1,1,0
easy_noncoherent,8,5,2,0.0875448,0.0340203,0.611395536913672,9729,9729,1,1,0
easy_noncoherent,8,6,2,0.0890996,0.0335526,0.623425918859344,9729,9729,1,1,0
easy_noncoherent,8,7,2,0.0912154,0.0313628,0.656167708522903,9729,9729,1,1,0
easy_noncoherent,8,8,2,0.0906905,0.0321537,0.64545680087771,9729,9729,1,1,0
easy_noncoherent,8,9,2,0.1353064,0.0659106,0.512878917774769,18612,18612,1,1,0
easy_noncoherent,8,10,2,0.0899442,0.035736,0.602686999272882,9729,9729,1,1,0
strong_coherent,8,1,2,0.0898835,0.0344832,0.616356728431803,9729,9729,1,1,0
strong_coherent,8,2,2,0.0901376,0.0299118,0.668154022294803,9729,9729,1,1,0
strong_coherent,8,3,2,0.0865018,0.0330105,0.618383663692547,9729,9729,1,1,0
strong_coherent,8,4,2,0.0957317,0.0348892,0.635552277876607,9729,9729,1,1,0
strong_coherent,8,5,2,0.089765,0.0344833,0.615849161699994,9729,9729,1,1,0
strong_coherent,8,6,2,0.0884213,0.0300336,0.660335235966899,9729,9729,1,1,0
strong_coherent,8,7,2,0.0932834,0.0307196,0.670685245177599,9729,9729,1,1,0
strong_coherent,8,8,2,0.0870442,0.033296,0.617481693208738,9729,9729,1,1,0
strong_coherent,8,9,2,0.0900784,0.0339469,0.62314050871241,9729,9729,1,1,0
strong_coherent,8,10,2,0.089388,0.0327879,0.6331957309706,9729,9729,1,1,0
hard_phase,8,1,2,0.0897424,0.0336278,0.625285260924602,9729,9729,1,1,0
hard_phase,8,2,2,0.0897647,0.0340995,0.620123500663401,9729,9729,1,1,0
hard_phase,8,3,2,0.0874859,0.0329832,0.622988390129152,9729,9729,1,1,0
hard_phase,8,4,2,0.0903966,0.0324482,0.641046234039776,9729,9729,1,1,0
hard_phase,8,5,2,0.0900766,0.035993,0.60041786657134,9729,9729,1,1,0
hard_phase,8,6,2,0.0901845,0.0343114,0.619542160792597,9729,9729,1,1,0
hard_phase,8,7,2,0.0878985,0.0344594,0.607963730894156,9729,9729,1,1,0
hard_phase,8,8,2,0.0903963,0.0348937,0.613991944360555,9729,9729,1,1,0
hard_phase,8,9,2,0.092626,0.0368697,0.601950856131108,9729,9729,1,1,0
hard_phase,8,10,2,0.0901697,0.0348986,0.612967548966005,9729,9729,1,1,0
weak_secondary,8,1,2,0.1515798,0.0759299,0.499076394084172,23133,23133,1,1,0
weak_secondary,8,2,2,0.0873114,0.033351,0.61802238882895,9729,9729,1,1,0
weak_secondary,8,3,2,0.1558198,0.0729405,0.531891967516323,23133,23133,1,1,0
weak_secondary,8,4,2,0.0905658,0.0326557,0.639425699325794,9729,9729,1,1,0
weak_secondary,8,5,2,0.1540372,0.0741997,0.518300124904893,23133,23133,1,1,0
weak_secondary,8,6,2,0.0899741,0.0330754,0.632389765499183,9729,9729,1,1,0
weak_secondary,8,7,2,0.1500775,0.0715113,0.523504189502091,23133,23133,1,1,0
weak_secondary,8,8,2,0.089201,0.0313316,0.648752816672459,9729,9729,1,1,0
weak_secondary,8,9,2,0.1509468,0.0756109,0.499089083041177,23133,23133,1,1,0
weak_secondary,8,10,2,0.0900507,0.0323138,0.641159924353725,9729,9729,1,1,0
low_snr_hard,8,1,2,0.1596302,0.0710735,0.554761567673285,23133,23133,1,1,0
low_snr_hard,8,2,2,0.08946,0.0353528,0.604820031298904,9729,9729,1,1,0
low_snr_hard,8,3,2,0.1525738,0.0738332,0.516082053406286,23133,23133,1,1,0
low_snr_hard,8,4,2,0.0912737,0.033299,0.635174206808752,9729,9729,1,1,0
low_snr_hard,8,5,2,0.1529628,0.0777786,0.491519506703591,23133,23133,1,1,0
low_snr_hard,8,6,2,0.0989915,0.0345801,0.650676068147265,9729,9729,1,1,0
low_snr_hard,8,7,2,0.1529099,0.0790414,0.483085137064376,23133,23133,1,1,0
low_snr_hard,8,8,2,0.0888464,0.0322145,0.63741355868105,9729,9729,1,1,0
low_snr_hard,8,9,2,0.1571406,0.0798214,0.492038340187068,23133,23133,1,1,0
low_snr_hard,8,10,2,0.0884102,0.033616,0.619772379205114,9729,9729,1,1,0
easy_noncoherent,15,1,2,0.1347609,0.0716691,0.468175858130956,18612,18612,1,1,0
easy_noncoherent,15,2,2,0.0912122,0.0329548,0.638701840323992,9729,9729,1,1,0
easy_noncoherent,15,3,2,0.087551,0.0333093,0.619544037189752,9729,9729,1,1,0
easy_noncoherent,15,4,2,0.0914878,0.0334219,0.634684624616616,9729,9729,1,1,0
easy_noncoherent,15,5,2,0.0914483,0.0323008,0.646786216911632,9729,9729,1,1,0
easy_noncoherent,15,6,2,0.0910234,0.0327633,0.640056293216909,9729,9729,1,1,0
easy_noncoherent,15,7,2,0.0892967,0.0335,0.624846158928605,9729,9729,1,1,0
easy_noncoherent,15,8,2,0.0924964,0.0341691,0.630589947284435,9729,9729,1,1,0
easy_noncoherent,15,9,2,0.0934771,0.0341009,0.635195144051324,9729,9729,1,1,0
easy_noncoherent,15,10,2,0.0884544,0.0340765,0.614756303813038,9729,9729,1,1,0
strong_coherent,15,1,2,0.0863726,0.0312921,0.637708023146229,9729,9729,1,1,0
strong_coherent,15,2,2,0.0885001,0.0313409,0.645865936874648,9729,9729,1,1,0
strong_coherent,15,3,2,0.0895446,0.0321417,0.64105373188333,9729,9729,1,1,0
strong_coherent,15,4,2,0.0881291,0.0319716,0.63721858046888,9729,9729,1,1,0
strong_coherent,15,5,2,0.0896403,0.0350736,0.608729555791313,9729,9729,1,1,0
strong_coherent,15,6,2,0.0910437,0.0363295,0.600966349126848,9729,9729,1,1,0
strong_coherent,15,7,2,0.0929348,0.0333595,0.641044043781232,9729,9729,1,1,0
strong_coherent,15,8,2,0.0907706,0.0340249,0.625155061220263,9729,9729,1,1,0
strong_coherent,15,9,2,0.0884198,0.0337236,0.618596739644288,9729,9729,1,1,0
strong_coherent,15,10,2,0.088358,0.0326484,0.630498653206274,9729,9729,1,1,0
hard_phase,15,1,2,0.0917272,0.0347358,0.621314070417499,9729,9729,1,1,0
hard_phase,15,2,2,0.0872166,0.0334548,0.616417058220568,9729,9729,1,1,0
hard_phase,15,3,2,0.0884032,0.0338451,0.617150736624918,9729,9729,1,1,0
hard_phase,15,4,2,0.0894897,0.0338269,0.622002308645576,9729,9729,1,1,0
hard_phase,15,5,2,0.087981,0.0321216,0.634902990418386,9729,9729,1,1,0
hard_phase,15,6,2,0.0915177,0.0334556,0.634435743031129,9729,9729,1,1,0
hard_phase,15,7,2,0.0879513,0.0334322,0.619878273544564,9729,9729,1,1,0
hard_phase,15,8,2,0.0881253,0.0307252,0.651346435132703,9729,9729,1,1,0
hard_phase,15,9,2,0.0886343,0.0328252,0.629655787883472,9729,9729,1,1,0
hard_phase,15,10,2,0.0889428,0.0333527,0.625009556703859,9729,9729,1,1,0
weak_secondary,15,1,2,0.1505489,0.0774041,0.485854097904402,23133,23133,1,1,0
weak_secondary,15,2,2,0.0896003,0.0337301,0.623549251509202,9729,9729,1,1,0
weak_secondary,15,3,2,0.150666,0.0730304,0.515282810985889,23133,23133,1,1,0
weak_secondary,15,4,2,0.087434,0.0333846,0.618173708168447,9729,9729,1,1,0
weak_secondary,15,5,2,0.1528242,0.0721469,0.527909192392304,23133,23133,1,1,0
weak_secondary,15,6,2,0.089883,0.0335534,0.626699153343791,9729,9729,1,1,0
weak_secondary,15,7,2,0.1554143,0.0727914,0.531629972274109,23133,23133,1,1,0
weak_secondary,15,8,2,0.0869524,0.0336513,0.612991705806855,9729,9729,1,1,0
weak_secondary,15,9,2,0.1557528,0.0734454,0.528448926760867,23133,23133,1,1,0
weak_secondary,15,10,2,0.0948619,0.0339046,0.642589912283013,9729,9729,1,1,0
low_snr_hard,15,1,2,0.1511849,0.0741503,0.509538981736933,23133,23133,1,1,0
low_snr_hard,15,2,2,0.0892212,0.0358562,0.59812017771561,9729,9729,1,1,0
low_snr_hard,15,3,2,0.1557333,0.07462,0.5208475001814,23133,23133,1,1,0
low_snr_hard,15,4,2,0.0868571,0.0355844,0.59031098206134,9729,9729,1,1,0
low_snr_hard,15,5,2,0.1538378,0.0744886,0.515797807820965,23133,23133,1,1,0
low_snr_hard,15,6,2,0.093259,0.035098,0.623650264317653,9729,9729,1,1,0
low_snr_hard,15,7,2,0.1547845,0.075064,0.515041880808479,23133,23133,1,1,0
low_snr_hard,15,8,2,0.1051513,0.0386107,0.632808153584407,9729,9729,1,1,0
low_snr_hard,15,9,2,0.1597392,0.0759895,0.52429021805543,23133,23133,1,1,0
low_snr_hard,15,10,2,0.0900289,0.0346292,0.615354625014856,9729,9729,1,1,0
easy_noncoherent,0,1,3,0.0964295,0.0334508,0.65310615527406,9729,9729,1,1,0
easy_noncoherent,0,2,3,0.0888511,0.0364234,0.590062475309816,9729,9729,1,1,0
easy_noncoherent,0,3,3,0.0905202,0.0338313,0.626256901774411,9729,9729,1,1,0
easy_noncoherent,0,4,3,0.0891675,0.035189,0.605360697563574,9729,9729,1,1,0
easy_noncoherent,0,5,3,0.0881239,0.0325485,0.630650708831543,9729,9729,1,1,0
