stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,26.1724756,0.327155945,0.3744572,0.4193602,80
ranking_compare,13.4167478,0.1677093475,0.2019349,0.225839,80
build_candidate_score_pack,9.1429874,0.91429874,1.0012436,1.0012436,10
build_step11_input,0.0732694,0.00732694,0.0117033,0.0117033,10
run_step11_backend,0,0,0,0,10
