stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,28.3745974,0.3546824675,0.4437435,0.7444394,80
ranking_compare,14.3417474,0.1792718425,0.2228951,0.2822482,80
build_candidate_score_pack,8.9811474,0.89811474,0.9377706,0.9377706,10
build_step11_input,0.0726515,0.00726515,0.0106188,0.0106188,10
run_step11_backend,0,0,0,0,10
