case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,804,medium_beta_coherent,combined_int14,topK_miss_count,1,1,1,0.000470068487424285,0.0393535672767556,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,324,easy_noncoherent,combined_int14,score_gap_norm_baseline,0.00196871819541299,0,1,0.00196871819541299,0.00590570906700829,0,see trial CSV for full fields
max_score_gap_rel_error,1044,low_snr_hard,combined_int14,score_gap_rel_error,0.113420488493198,0,1,0.00013772164984466,0.113420488493198,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,84,hard_phase,double_baseline,max_clip_rate,0,0,0,0.00253786831204872,0,0,see trial CSV for full fields
