config_name,scenario_name,adaptive_policy_name,adaptive_confidence,adaptive_boundary_flag,failure_reason,row_id,config_id,seed_group_id,base_seed,trial_id,seed,az_center_bias_deg,el_center_bias_deg,truth_az1,truth_az2,truth_el1,truth_el2,true_orientation,fixed_success,adaptive_success,full_success,fixed_rmse,adaptive_rmse,full_rmse,fixed_num_pairs,adaptive_num_pairs,full_num_pairs,adaptive_vs_fixed_pair_count_ratio,fixed_full_grid_match,adaptive_full_grid_match,fixed_topK_miss,adaptive_topK_miss,fixed_boundary_hit,adaptive_boundary_hit,H_norm,gap_13,gap_17,boundary_risk,cond_risk,U_search,U_confidence,adaptive_topK,az_window_scale,el_window_scale
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,11,5,1,20260609,11,20261620,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.997094514674983,0.00289178878331627,0.0078102536137407,0,0.014161674087216,0.0484457636148088,0.361541100048359,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,12,5,1,20260609,12,20261621,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,17154,9729,131461,0.567156348373557,1,1,0,0,0,0,0.995001450269279,0.00284958764793677,0.00858323511464575,0,0.0166354136958332,0.0575893429470325,0.364943723690141,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,13,5,1,20260609,13,20261622,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.997884784544123,0.00276778051930062,0.00668277144323174,0,0.014161674087216,0.0753142208181992,0.372151716503862,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,14,5,1,20260609,14,20261623,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,17154,9729,131461,0.567156348373557,1,1,0,0,0,0,0.99565089980731,0.00286056886502682,0.00782147873265066,0,0.0166354136958332,0.0552100792441893,0.364255929604282,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,15,5,1,20260609,15,20261624,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.99707737305139,0.00292584446986451,0.00781040244917678,0,0.014161674087216,0.0410670315293571,0.358697126601082,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,16,5,1,20260609,16,20261625,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,17154,9729,131461,0.567156348373557,1,1,0,0,0,0,0.995854053056971,0.00288037402685402,0.007584889496317,0,0.0166354136958332,0.0509189608482962,0.362676603089397,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,17,5,1,20260609,17,20261626,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,16830,9729,131461,0.57807486631016,1,1,0,0,0,0,0.995707507968004,0.00354770942461287,0.0093204340117407,0,0.014161674087216,0.025,0.352038046310605,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,18,5,1,20260609,18,20261627,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,17154,9729,131461,0.567156348373557,1,1,0,0,0,0,0.995707826951092,0.00293733082803712,0.00782680093383415,0,0.0166354136958332,0.0385783205919564,0.357879023853747,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,19,5,1,20260609,19,20261628,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.996856810330554,0.00303085236266503,0.00810433585260107,0,0.014161674087216,0.025,0.352440302137498,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,20,5,1,20260609,20,20261629,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,17154,9729,131461,0.567156348373557,1,1,0,0,0,0,0.994982707166758,0.00282295553973259,0.00857870268117395,0,0.0166354136958332,0.0633596330579395,0.367156505954608,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,21,5,1,20260609,21,20261630,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.998127233926559,0.00267116758635203,0.00627174588562728,0,0.014161674087216,0.0962470229570593,0.38028765153343,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,22,5,1,20260609,22,20261631,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,17154,9729,131461,0.567156348373557,1,1,0,0,0,0,0.995915685183067,0.00280619404341974,0.00737411114433905,0,0.0166354136958332,0.0669912905923892,0.36887983961972,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,23,5,1,20260609,23,20261632,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.997653095040447,0.0027797401144985,0.00701720010641005,0,0.014161674087216,0.072722975191991,0.371073992244418,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,24,5,1,20260609,24,20261633,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,17154,9729,131461,0.567156348373557,1,1,0,0,0,0,0.995847889043107,0.00290835220331579,0.0076208142622716,0,0.0166354136958332,0.044857022614912,0.360342930979396,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,25,5,1,20260609,25,20261634,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.997125383742461,0.00289309851494834,0.00776227435752675,0,0.014161674087216,0.0481619884278602,0.361442759919304,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,26,5,1,20260609,26,20261635,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,17154,9729,131461,0.567156348373557,1,1,0,0,0,0,0.996096137373815,0.00289182564510823,0.00716711765969002,0,0.0166354136958332,0.0484377768932176,0.361807031079108,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,27,5,1,20260609,27,20261636,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.996506091952179,0.00322767963268378,0.00852626979592923,0,0.014161674087216,0.025,0.352317550705066,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,28,5,1,20260609,28,20261637,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,17154,9729,131461,0.567156348373557,1,1,0,0,0,0,0.993952468614832,0.00286862184386557,0.00933308690337948,0,0.0166354136958332,0.053465267162459,0.362990397117018,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,29,5,1,20260609,29,20261638,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.997335003094359,0.00282054490693684,0.00747371840476791,0,0.014161674087216,0.0638819368303518,0.367562260693427,1,0.6,0.6
C05_easy_very_aggressive,easy_noncoherent,EASY,high,,,30,5,1,20260609,30,20261639,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390646,0.0282488937836506,0.0595818764390635,17154,9729,131461,0.567156348373557,1,1,0,0,0,0,0.995727544160375,0.00284998940519065,0.00773953228091583,0,0.0166354136958332,0.0575022955420269,0.365164376780869,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,31,5,1,20260609,1,20262610,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994541699595676,0.00402573076762557,0.00861534511804881,0,0.0148363999557136,0.025,0.351798694847415,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,32,5,1,20260609,2,20262611,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995427074991276,0.00235663961374649,0.00796100880816591,0,0.0161804396345576,0.164394750354927,0.406057951676712,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,33,5,1,20260609,3,20262612,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994554042895361,0.00404216922536838,0.00859821647716436,0,0.0148363999557136,0.025,0.351803015002305,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,34,5,1,20260609,4,20262613,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995431196117857,0.00237339543365667,0.00794980649056543,0,0.0161804396345576,0.160764322707722,0.404663075745167,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,35,5,1,20260609,5,20262614,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994561015382694,0.0040180414996541,0.00861300605078273,0,0.0148363999557136,0.025,0.351805455372871,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,36,5,1,20260609,6,20262615,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995433861505458,0.00235965978968174,0.00793156689559751,0,0.0161804396345576,0.163740378902291,0.405808645628739,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,37,5,1,20260609,7,20262616,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994580140643906,0.004027798432308,0.00857969147713787,0,0.0148363999557136,0.025,0.351812149214295,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,38,5,1,20260609,8,20262617,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995472720237234,0.00236043852198516,0.00789395238710517,0,0.0161804396345576,0.163571653569882,0.405757351826241,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,39,5,1,20260609,9,20262618,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994581781917908,0.00400616999049216,0.00860817958252767,0,0.0148363999557136,0.025,0.351812723660196,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,40,5,1,20260609,10,20262619,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995429749220835,0.00237743500500213,0.00795117432414407,0,0.0161804396345576,0.159889082249538,0.404325938385754,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,41,5,1,20260609,11,20262620,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994546338336022,0.00404260640443725,0.00860537333750034,0,0.0148363999557136,0.025,0.351800318406536,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,42,5,1,20260609,12,20262621,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995452798872294,0.00236482081215911,0.00793199376524198,0,0.0161804396345576,0.162622157365525,0.405385188500683,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,43,5,1,20260609,13,20262622,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994544636682865,0.00403898622422011,0.00860234068678532,0,0.0148363999557136,0.025,0.351799722827931,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,44,5,1,20260609,14,20262623,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995421113707774,0.00235138873499869,0.00796516385383673,0,0.0161804396345576,0.165532440750285,0.40649343845647,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,45,5,1,20260609,15,20262624,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994553636961836,0.00400669550191223,0.00861290773722941,0,0.0148363999557136,0.025,0.351802872925571,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,46,5,1,20260609,16,20262625,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995433701178622,0.00237165553557852,0.00795192245032098,0,0.0161804396345576,0.161141300624654,0.404808944022947,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,47,5,1,20260609,17,20262626,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994550636193784,0.00405346523920421,0.00859884993984973,0,0.0148363999557136,0.025,0.351801822656753,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,48,5,1,20260609,18,20262627,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995430543710515,0.00236108480498666,0.00794699316042459,0,0.0161804396345576,0.163431625586223,0.405688733125097,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,49,5,1,20260609,19,20262628,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994583939384808,0.00403336345150526,0.00860014490440742,0,0.0148363999557136,0.025,0.351813478773611,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,50,5,1,20260609,20,20262629,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995406519996193,0.00236163190369815,0.00796992353677278,0,0.0161804396345576,0.163313087532067,0.405634733265794,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,51,5,1,20260609,21,20262630,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994599783272605,0.00400517260093485,0.00858224711424299,0,0.0148363999557136,0.025,0.35181902413434,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,52,5,1,20260609,22,20262631,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995451472853639,0.00235461261115639,0.00794015791241386,0,0.0161804396345576,0.164833934249448,0.406235407811047,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,53,5,1,20260609,23,20262632,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994565972789547,0.0040230085289814,0.00859600141736429,0,0.0148363999557136,0.025,0.35180719046527,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,54,5,1,20260609,24,20262633,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995401978140667,0.0023692581915147,0.00799026598490982,0,0.0161804396345576,0.161660725171816,0.404997619631648,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,55,5,1,20260609,25,20262634,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.99451434263554,0.00405323822378276,0.00862796537816462,0,0.0148363999557136,0.025,0.351789119911368,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,56,5,1,20260609,26,20262635,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995411146602094,0.00234394148074006,0.00793252762890012,0,0.0161804396345576,0.167146012506321,0.407110554491034,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,57,5,1,20260609,27,20262636,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994535970565381,0.00403870431421525,0.00861437207697149,0,0.0148363999557136,0.025,0.351796689686812,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,58,5,1,20260609,28,20262637,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995427090719801,0.00234245589041628,0.00794323123119557,0,0.0161804396345576,0.167467890409807,0.40723993412588,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,59,5,1,20260609,29,20262638,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.994567894722047,0.00402517952047081,0.00860393243255924,0,0.0148363999557136,0.025,0.351807863141645,1,0.6,0.6
C05_easy_very_aggressive,strong_coherent,EASY,high,,,60,5,1,20260609,30,20262639,0,0,7.365,8.635,10.495,10.125,-1,1,1,1,0.0543139024560002,0.0140712472794703,0.0543139024560002,19998,9729,131461,0.486498649864986,1,1,0,0,0,0,0.995420299716966,0.00235661899240184,0.00795227609078789,0,0.0161804396345576,0.164399218312935,0.406057298776091,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,61,5,1,20260609,1,20263610,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995948860207035,0.00398391823576492,0.00728476540233798,0,0.0443699076850879,0.025,0.359674577993734,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,62,5,1,20260609,2,20263611,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995503699089016,0.0035664618632121,0.00783557513470621,0,0.0427307558720042,0.025,0.359108983649157,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,63,5,1,20260609,3,20263612,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995916685651697,0.00396276648851414,0.00727177597613475,0,0.0443699076850879,0.025,0.359663316899366,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,64,5,1,20260609,4,20263613,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995396563980056,0.00357980495288342,0.00791063938183661,0,0.0427307558720042,0.025,0.359071486361021,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,65,5,1,20260609,5,20263614,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995929997957067,0.00397384733242222,0.00726786637335888,0,0.0443699076850879,0.025,0.359667976206245,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,66,5,1,20260609,6,20263615,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995390983182857,0.00357733419620764,0.00794483872814364,0,0.0427307558720042,0.025,0.359069533082001,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,67,5,1,20260609,7,20263616,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995937990706583,0.00398685965378362,0.00729408673700972,0,0.0443699076850879,0.025,0.359670773668576,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,68,5,1,20260609,8,20263617,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995503411859558,0.00357403602006012,0.00782152492742929,0,0.0427307558720042,0.025,0.359108883118846,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,69,5,1,20260609,9,20263618,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995938901161176,0.00397727992753191,0.0072867345947288,0,0.0443699076850879,0.025,0.359671092327684,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,70,5,1,20260609,10,20263619,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995423562882649,0.00356202076115193,0.00790272606056652,0,0.0427307558720042,0.025,0.359080935976928,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,71,5,1,20260609,11,20263620,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995972921943531,0.0039866825738826,0.007266383590458,0,0.0443699076850879,0.025,0.359682999601508,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,72,5,1,20260609,12,20263621,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.99540689217726,0.00354857785194783,0.00792550242135821,0,0.0427307558720042,0.025,0.359075101230042,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,73,5,1,20260609,13,20263622,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995955180562851,0.00396956587534115,0.00726853259831116,0,0.0443699076850879,0.025,0.35967679011827,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,74,5,1,20260609,14,20263623,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995388109753456,0.00352151069350061,0.00794372660976988,0,0.0427307558720042,0.025,0.359068527381711,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,75,5,1,20260609,15,20263624,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995943011039606,0.00398165657427685,0.00728204191823982,0,0.0443699076850879,0.025,0.359672530785134,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,76,5,1,20260609,16,20263625,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995417761246287,0.00353733121899722,0.00788916766269976,0,0.0427307558720042,0.025,0.359078905404202,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,77,5,1,20260609,17,20263626,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995960689123721,0.00394642500160138,0.0072651636966727,0,0.0443699076850879,0.025,0.359678718114574,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,78,5,1,20260609,18,20263627,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995489352616926,0.00356887660683497,0.00783771167775206,0,0.0427307558720042,0.025,0.359103962383925,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,79,5,1,20260609,19,20263628,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995981039964075,0.00395058381087474,0.00725941065455929,0,0.0443699076850879,0.025,0.359685840908698,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,80,5,1,20260609,20,20263629,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.99543828708381,0.00353129983319502,0.00789120913710825,0,0.0427307558720042,0.025,0.359086089447334,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,81,5,1,20260609,21,20263630,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995923746310222,0.00397382725637416,0.00729525786296135,0,0.0443699076850879,0.025,0.35966578812985,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,82,5,1,20260609,22,20263631,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995319727778161,0.00354001025374076,0.0079916929518467,0,0.0427307558720042,0.025,0.359044593690357,1,0.6,0.6
