case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,477,near_tie_close_sep,combined_int14,topK_miss_count,1,1,1,0.000527531913455373,0.0419460248312135,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,717,weak_secondary,combined_int16,score_gap_norm_baseline,0.000636712207378093,0,1,0.000636712207378093,0.00720885116650867,0,see trial CSV for full fields
max_score_gap_rel_error,477,near_tie_close_sep,combined_int14,score_gap_rel_error,0.0419460248312135,1,1,0.000527531913455373,0.0419460248312135,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,117,weak_secondary,double_baseline,max_clip_rate,0,0,0,0.000627795004151985,0,0,see trial CSV for full fields
