stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,26.1786757,0.32723344625,0.3672431,0.4431416,80
ranking_compare,13.434125,0.1679265625,0.1879728,0.1986458,80
build_candidate_score_pack,8.2612606,0.82612606,0.8954253,0.8954253,10
build_step11_input,0.0662666,0.00662666,0.0097241,0.0097241,10
run_step11_backend,0,0,0,0,10
