stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,41.9399834,0.5242497925,0.6436944,0.6794438,80
ranking_compare,21.2348362,0.2654354525,0.3181865,0.3918632,80
build_candidate_score_pack,12.546064,1.2546064,1.4605851,1.4605851,10
build_step11_input,0.0835481,0.00835481,0.0120892,0.0120892,10
run_step11_backend,0,0,0,0,10
