stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,39.127323,0.4890915375,0.597041,0.8146154,80
ranking_compare,20.2520183,0.25315022875,0.3084606,0.4725788,80
build_candidate_score_pack,11.7937781,1.17937781,1.211956,1.211956,10
build_step11_input,0.0849528,0.00849528,0.0126232,0.0126232,10
run_step11_backend,0,0,0,0,10
