case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,1065,near_tie_close_sep,combined_int14,topK_miss_count,1,1,1,0.00041722709835882,0.0245605123459773,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,1185,low_margin_score_gap,combined_int14,score_gap_norm_baseline,0.00138926057719962,0,1,0.00138926057719962,0.0120403738012799,0,see trial CSV for full fields
max_score_gap_rel_error,825,large_el_pair,combined_int14,score_gap_rel_error,0.0977328194657196,0,0,0.000203001580023916,0.0977328194657196,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,105,weak_secondary,double_baseline,max_clip_rate,0,0,0,0.000631819675399775,0,0,see trial CSV for full fields
