stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,27.5013858,0.3437673225,0.3965247,0.4135436,80
ranking_compare,14.0928158,0.1761601975,0.2088909,0.2317716,80
build_candidate_score_pack,9.3282249,0.93282249,1.0049876,1.0049876,10
build_step11_input,0.0706217,0.00706217,0.0087585,0.0087585,10
run_step11_backend,0,0,0,0,10
