quant_mode,is_fixed_candidate,recommendation_candidate_flag,num_trials,reliable_trial_count,overall_top1_preservation_rate,overall_topK_set_preservation_rate,overall_topK_miss_rate,reliable_top1_preservation_rate,reliable_topK_set_preservation_rate,reliable_topK_miss_rate,argmax_changed_rate_on_reliable_margin,reliable_score_gap_sign_flip_rate,mean_score_rank_spearman,min_score_rank_spearman,max_candidate_score_rel_l2_error,max_score_gap_rel_error,same_policy_rate,same_estimate_rate,same_confidence_rate,same_fallback_rate,boundary_state_same_rate,max_clip_rate,max_overflow_rate,ranking_pass_flag,topK_pass_flag,fixed_point_pass_flag,mode_storage_cost_bits
double_baseline,0,0,10,6,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,16
float32_all,0,0,10,6,1,1,0,1,1,0,0,0,0.999999999701171,0.999999999607598,7.39250786212216e-07,0.00110534355142692,1,1,1,1,1,0,0,1,1,0,16
combined_int16,1,1,10,6,0.8,1,0,1,1,0,0,0,0.999999972888059,0.999999969754883,3.73216784228123e-05,0.0316297875497132,1,0.8,1,1,1,0,0,1,1,0,16
combined_int18,1,1,10,6,1,1,0,1,1,0,0,0,0.99999999416227,0.999999992755661,1.01921729582488e-05,0.0102590403504515,1,1,1,1,1,0,0,1,1,0,18
combined_int24,1,1,10,6,1,1,0,1,1,0,0,0,0.999999999927557,0.999999999879261,1.4438059698289e-07,0.000203115492087172,1,1,1,1,1,0,0,1,1,0,24
mixed_Z16_G24_Rz24,1,1,10,6,1,1,0,1,1,0,0,0,0.999999999166901,0.999999998400208,3.18628998746379e-06,0.000266540672190062,1,1,1,1,1,0,0,1,1,0,24
combined_int14,1,1,10,6,0.8,1,0,1,1,0,0,0,0.999999840503791,0.999999800539185,0.000157108433154247,0.139176686117969,1,0.8,1,1,1,0,0,1,1,0,16
W_int18_G24_Z16,1,1,10,6,1,1,0,1,1,0,0,0,0.999999999212178,0.999999998551132,3.37587385064584e-06,0.000266325082235959,1,1,1,1,1,0,0,1,1,0,24
