candidate_index,vector_slot,beam_index,real_value,imag_value
4222,1,2,5.59496394650606,-1.19391850298939
4222,1,3,0.443572413383972,-0.652763687358916
4222,1,4,2.55557067136644,-0.904400530036063
4222,1,5,-3.85548581976244,-6.59222428668948
4222,1,6,-3.47424984771955,4.08780860642038
4222,1,7,-1.82373260825077,2.97295587297622
4222,2,1,28.9872417158831,10.8412723174266
4222,2,2,20.6604806906525,-4.53383440137397
4222,2,3,0.768488546901137,-5.35591127382506
4222,2,4,1.61952347598515,-0.589201512482193
4222,2,5,-5.12690951177228,-8.90692893902533
4222,2,6,-5.2926370020759,5.77886536776106
4222,2,7,-3.18972078269713,4.78726903609153
4214,1,1,39.0458264215101,14.3272128199818
4214,1,2,-1.00768584930617,0.226407031863896
4214,1,3,0.188016862654248,2.84044870027861
4214,1,4,2.82565237871225,-0.98157616530753
4214,1,5,-2.45087288875154,-4.11107383489081
4214,1,6,-1.08888838117045,1.67278285682819
4214,1,7,-1.14918324506663,2.02279092217835
4214,2,1,14.9469787440392,5.52535073041598
4214,2,2,33.3121731591253,-7.56193063875796
4214,2,3,0.681881184405091,-6.16137336767648
4214,2,4,0.373846547982937,-0.123528697710973
4214,2,5,-3.15740582829115,-5.71051373442354
4214,2,6,-3.71485012067014,3.88389529576469
4214,2,7,-3.9599069943223,5.76484657178861
5419,1,1,21.0622722482616,30.3462106593665
5419,1,2,5.38201705223697,1.26255478973085
5419,1,3,0.975997899733278,-1.12164381430767
5419,1,4,7.45708107632766,2.01167246565022
5419,1,5,0.685047991103055,-5.91498876895121
5419,1,6,-6.30908290500416,0.781364978803682
5419,1,7,-3.22821366140356,0.651865067338932
5419,2,1,27.8204747993011,13.2502255165348
5419,2,2,21.2767155326107,-2.81981666161752
5419,2,3,1.18567901296684,-5.00850908473686
5419,2,4,2.57552324109081,-0.702174416929017
5419,2,5,-4.19285629904032,-9.17152330952855
5419,2,6,-6.10490112403789,5.47162917621799
5419,2,7,-3.27306700845977,3.99820540285268
4557,1,1,33.3955336465728,23.5685324312513
4557,1,2,-1.32868097009148,-0.497478411502784
4557,1,3,-0.289770605464698,1.46528405796185
4557,1,4,5.49452275584028,-0.45156070090017
4557,1,5,-1.11997846199276,-4.16111042504612
4557,1,6,-1.60463992390155,1.08308652289512
4557,1,7,-2.33443146462554,1.84270626177992
4557,2,1,8.08777242166913,0.924473115894916
4557,2,2,31.0488055734652,-16.6688924476553
4557,2,3,-1.1281433921887,-6.19990109826272
4557,2,4,-1.44755114665757,1.28120843900154
4557,2,5,-1.19435004089852,-1.36603351103478
4557,2,6,-1.18377051340368,2.07890703596392
4557,2,7,-3.75151234924736,10.7298987365792
4232,1,1,34.3600427898978,12.8203489349791
4232,1,2,13.0531445924194,-2.82716795987408
4232,1,3,0.650089823906903,-3.46001007248946
4232,1,4,2.14370820218143,-0.772576650610737
4232,1,5,-4.82426421424594,-8.32213821118605
4232,1,6,-4.87427804302106,5.45389795074179
4232,1,7,-2.53462984570715,3.93258875995043
4232,2,1,22.2881449765403,8.3154855479053
4232,2,2,27.6558919466025,-6.16350431186749
4232,2,3,0.777956235603777,-6.24620022649061
4232,2,4,1.01709943425272,-0.367652334395409
4232,2,5,-4.59844827237005,-8.07309258893802
4232,2,6,-4.83758514190705,5.18253992247211
4232,2,7,-3.69298938099479,5.43037146711114
4213,1,1,39.0458264215101,14.3272128199818
4213,1,2,-1.00768584930617,0.226407031863896
4213,1,3,0.188016862654248,2.84044870027861
4213,1,4,2.82565237871225,-0.98157616530753
4213,1,5,-2.45087288875154,-4.11107383489081
4213,1,6,-1.08888838117045,1.67278285682819
4213,1,7,-1.14918324506663,2.02279092217835
4213,2,1,22.2881449765403,8.3154855479053
4213,2,2,27.6558919466025,-6.16350431186749
4213,2,3,0.777956235603777,-6.24620022649061
4213,2,4,1.01709943425272,-0.367652334395409
4213,2,5,-4.59844827237005,-8.07309258893802
4213,2,6,-4.83758514190705,5.18253992247211
4213,2,7,-3.69298938099479,5.43037146711114
4224,1,1,37.8385560415315,14.028814373872
4224,1,2,5.59496394650606,-1.19391850298939
4224,1,3,0.443572413383972,-0.652763687358916
4224,1,4,2.55557067136644,-0.904400530036063
4224,1,5,-3.85548581976244,-6.59222428668948
4224,1,6,-3.47424984771955,4.08780860642038
4224,1,7,-1.82373260825077,2.97295587297622
4224,2,1,14.9469787440392,5.52535073041598
4224,2,2,33.3121731591253,-7.56193063875796
4224,2,3,0.681881184405091,-6.16137336767648
4224,2,4,0.373846547982937,-0.123528697710973
4224,2,5,-3.15740582829115,-5.71051373442354
4224,2,6,-3.71485012067014,3.88389529576469
4224,2,7,-3.9599069943223,5.76484657178861
5754,1,1,12.1110213826898,33.1395998133339
5754,1,2,-0.62192676594313,-2.29113285464986
5754,1,3,0.523597184576071,-0.733417726377804
5754,1,4,7.21677086059834,4.14218350853752
5754,1,5,1.0510551901609,-2.64020170041708
5754,1,6,-1.80731697291141,-0.852597381375724
5754,1,7,-3.62910180544132,-0.494274206491331
5754,2,1,8.0286111549418,1.55727753579985
5754,2,2,33.3497654236423,-14.2683819222746
5754,2,3,-0.526359263506974,-5.95131622168734
5754,2,4,-1.08808735281822,0.806759459042235
5754,2,5,-1.09461392860003,-1.5559760628102
5754,2,6,-1.50108151061508,2.15011365101313
5754,2,7,-4.06243044611881,8.9785095755987
5752,1,1,12.1110213826898,33.1395998133339
5752,1,2,-0.62192676594313,-2.29113285464986
5752,1,3,0.523597184576071,-0.733417726377804
5752,1,4,7.21677086059834,4.14218350853752
5752,1,5,1.0510551901609,-2.64020170041708
5752,1,6,-1.80731697291141,-0.852597381375724
5752,1,7,-3.62910180544132,-0.494274206491331
5752,2,1,23.3741938040617,4.38931237416271
5752,2,2,25.0920402787426,-10.3807205202867
5752,2,3,-0.422601465021724,-6.9747646847582
5752,2,4,-0.651256983028297,0.446545476635232
5752,2,5,-6.17482519892944,-7.23112943442156
5752,2,6,-3.33787471350927,5.3682770909798
5752,2,7,-3.38309849775704,7.71507487339106
4554,1,1,33.3955336465728,23.5685324312513
4554,1,2,-1.32868097009148,-0.497478411502784
4554,1,3,-0.289770605464698,1.46528405796185
4554,1,4,5.49452275584028,-0.45156070090017
4554,1,5,-1.11997846199276,-4.16111042504612
4554,1,6,-1.60463992390155,1.08308652289512
4554,1,7,-2.33443146462554,1.84270626177992
4554,2,1,30.6280059897668,2.97234478539353
4554,2,2,17.6844302020437,-8.97971273642867
4554,2,3,-0.811269549000817,-6.04679084671771
4554,2,4,-1.28765455745483,0.965385126908098
4554,2,5,-7.69899720903194,-7.42125808053865
4554,2,6,-2.86315992020377,6.01844108984023
4554,2,7,-2.25968645342814,7.19347092290079
5086,1,1,26.9883176651404,22.9588206541686
5086,1,2,13.6625717960291,1.43956011898562
5086,1,3,1.52268191317725,-2.68811949840426
5086,1,4,5.73646000146692,-0.00320285898313755
5086,1,5,-1.3338276895157,-8.5523678941728
5086,1,6,-7.61793966133396,3.57853566431536
5086,1,7,-3.02747733025616,1.91020629637031
5086,2,1,22.7794395933635,19.2971643707
5086,2,2,21.83174126292,2.62626391127447
5086,2,3,2.03663948504481,-3.7578017310607
5086,2,4,4.98232594574882,-0.0465797568065142
5086,2,5,-1.40110704106038,-9.25233589945007
5086,2,6,-8.31294967804765,3.88611425414057
5086,2,7,-2.93543115124753,1.87946137129713
5078,1,1,29.7745818480148,25.3023082228594
5078,1,2,5.68707463578991,0.260788177585381
5078,1,3,0.711475423555137,-1.04593405019811
5078,1,4,6.14163751582887,0.0205973113704028
5078,1,5,-1.07922329938213,-6.6878130803065
5078,1,6,-5.4175199090822,2.56261948692798
5078,1,7,-2.93182967872361,1.82097547364208
5078,2,1,17.574858181531,14.7161104664797
5078,2,2,29.3925482862958,3.67744762116162
5078,2,3,2.21784512939463,-4.20450856858552
5078,2,4,3.93996047973091,-0.102586870746019
5078,2,5,-1.23142233797871,-8.50103115167524
5078,2,6,-7.65223706050697,3.55643019421066
5078,2,7,-2.63396772609103,1.71965821929397
5412,1,1,21.8873001984993,31.4028203727574
5412,1,2,-1.17115062160493,-1.60619889211277
5412,1,3,-0.0503097774180731,-0.0487058949435362
5412,1,4,7.36753571750866,1.98099346620401
5412,1,5,0.361975350889392,-3.49251632068421
5412,1,6,-1.93043216010021,0.0167760210129661
5412,1,7,-3.43681312484692,0.701007730258394
5412,2,1,7.41699083221688,3.33308319210041
5412,2,2,38.3202565382142,-5.40412783099788
5412,2,3,0.904385711343717,-4.83527232809412
5412,2,4,0.151897054814912,-0.0790554336893079
5412,2,5,-0.654501850746107,-2.04186393446858
5412,2,6,-2.53623238350263,2.08671280721777
5412,2,7,-3.53229144467412,4.28626557642147
5077,1,1,29.7745818480148,25.3023082228594
5077,1,2,5.68707463578991,0.260788177585381
5077,1,3,0.711475423555137,-1.04593405019811
5077,1,4,6.14163751582887,0.0205973113704028
5077,1,5,-1.07922329938213,-6.6878130803065
5077,1,6,-5.4175199090822,2.56261948692798
5077,1,7,-2.93182967872361,1.82097547364208
5077,2,1,22.7794395933635,19.2971643707
5077,2,2,21.83174126292,2.62626391127447
5077,2,3,2.03663948504481,-3.7578017310607
5077,2,4,4.98232594574882,-0.0465797568065142
5077,2,5,-1.40110704106038,-9.25233589945007
5077,2,6,-8.31294967804765,3.88611425414057
5077,2,7,-2.93543115124753,1.87946137129713
5763,1,1,11.615819267685,31.9111681939335
5763,1,2,4.8229581656461,2.08689155793473
5763,1,3,1.19347771319872,-1.04147046305329
5763,1,4,7.36180876817904,4.24050664168217
5763,1,5,1.91487647556341,-4.6663879329934
5763,1,6,-6.48143962840245,-1.27166327694421
5763,1,7,-3.01310671111615,-0.506276583910833
5763,2,1,15.6578736614664,2.96740508680058
5763,2,2,30.1057488056963,-12.6698959818262
5763,2,3,-0.514790171569033,-6.93947185541217
5763,2,4,-0.897661580432061,0.638831236148598
5763,2,5,-4.2276207595223,-5.04779093380142
5763,2,6,-2.55750784463482,3.97102841727204
5763,2,7,-3.87009771587697,8.61982405127784
4898,1,1,25.0403399463783,30.0162051245939
4898,1,2,-1.27579770626035,-1.33497642747002
4898,1,3,-0.183854165190132,0.272602860526982
4898,1,4,7.11992016133924,1.26956256331492
4898,1,5,0.044921041542674,-3.72278144344825
4898,1,6,-1.8976651322135,0.303808245599239
4898,1,7,-3.24125602066682,1.05626723376619
4898,2,1,15.1398948090835,-2.28277040410064
4898,2,2,20.8648306395253,-19.4695569665059
4898,2,3,-3.56720492113875,-7.446178543409
4898,2,4,-2.77431580711276,3.79335932960054
4898,2,5,-5.7645460658151,-3.03098190709594
4898,2,6,-0.604745130797055,3.2936869501568
4898,2,7,-0.937022397891477,14.5480868447644
4221,1,1,37.8385560415315,14.028814373872
4221,1,2,5.59496394650606,-1.19391850298939
4221,1,3,0.443572413383972,-0.652763687358916
4221,1,4,2.55557067136644,-0.904400530036063
4221,1,5,-3.85548581976244,-6.59222428668948
4221,1,6,-3.47424984771955,4.08780860642038
4221,1,7,-1.82373260825077,2.97295587297622
4221,2,1,34.3600427898978,12.8203489349791
4221,2,2,13.0531445924194,-2.82716795987408
4221,2,3,0.650089823906903,-3.46001007248946
4221,2,4,2.14370820218143,-0.772576650610737
4221,2,5,-4.82426421424594,-8.32213821118605
4221,2,6,-4.87427804302106,5.45389795074179
4221,2,7,-2.53462984570715,3.93258875995043
5409,1,1,21.8873001984993,31.4028203727574
5409,1,2,-1.17115062160493,-1.60619889211277
5409,1,3,-0.0503097774180731,-0.0487058949435362
5409,1,4,7.36753571750866,1.98099346620401
5409,1,5,0.361975350889392,-3.49251632068421
5409,1,6,-1.93043216010021,0.0167760210129661
5409,1,7,-3.43681312484692,0.701007730258394
5409,2,1,27.8204747993011,13.2502255165348
5409,2,2,21.2767155326107,-2.81981666161752
5409,2,3,1.18567901296684,-5.00850908473686
5409,2,4,2.57552324109081,-0.702174416929017
5409,2,5,-4.19285629904032,-9.17152330952855
5409,2,6,-6.10490112403789,5.47162917621799
5409,2,7,-3.27306700845977,3.99820540285268
4545,1,1,32.512714469617,22.7206465218853
4545,1,2,-6.84331914736305,-0.797661570814548
4545,1,3,-1.28414553325542,4.18957278877555
4545,1,4,5.25380996496662,-0.438126699390699
4545,1,5,-0.405446892903485,-1.22658663990035
4545,1,6,2.97229147684095,-1.59998975107392
4545,1,7,-1.90073589391916,1.46985838083994
4545,2,1,15.7738880569961,1.63884896404124
4545,2,2,28.0852227828795,-14.843704535082
4545,2,3,-1.21303405471083,-7.21302838772727
4545,2,4,-1.48630541037671,1.22974514604119
4545,2,5,-4.69992264055934,-4.62038859252186
4545,2,6,-2.00817381672902,3.8982582297246
4545,2,7,-3.49727068846529,10.1265906052735
5069,1,1,30.8480267889134,26.0757168183748
5069,1,2,-1.3555215845978,-0.774074807743598
5069,1,3,-0.311731431426056,1.03719097074081
5069,1,4,6.17485095089999,0.0245667017847034
5069,1,5,-0.703437343297238,-4.06381715696466
5069,1,6,-1.73325410966339,0.840259507351697
5069,1,7,-2.68372102450468,1.63814324293451
5069,2,1,11.8872960857391,9.69790541972949
5069,2,2,35.5775105615811,4.46519700227799
5069,2,3,2.07634655505215,-4.05526181541425
5069,2,4,2.69147007487012,-0.16238342474342
5069,2,5,-0.788705977517212,-6.17502185213741
5069,2,6,-5.93326130696091,2.7271116363774
5069,2,7,-2.1200717251729,1.42737930883491
5068,1,1,30.8480267889134,26.0757168183748
5068,1,2,-1.3555215845978,-0.774074807743598
5068,1,3,-0.311731431426056,1.03719097074081
5068,1,4,6.17485095089999,0.0245667017847034
5068,1,5,-0.703437343297238,-4.06381715696466
5068,1,6,-1.73325410966339,0.840259507351697
5068,1,7,-2.68372102450468,1.63814324293451
5068,2,1,17.574858181531,14.7161104664797
5068,2,2,29.3925482862958,3.67744762116162
5068,2,3,2.21784512939463,-4.20450856858552
5068,2,4,3.93996047973091,-0.102586870746019
5068,2,5,-1.23142233797871,-8.50103115167524
5068,2,6,-7.65223706050697,3.55643019421066
5068,2,7,-2.63396772609103,1.71965821929397
7155,1,1,-0.635094005355781,15.9493968398141
7155,1,2,12.7622842808901,22.4447771022721
7155,1,3,0.565256135882879,-0.213106747977842
7155,1,4,3.7478695977749,4.74642456734869
7155,1,5,4.10877097005422,-3.62851411477398
7155,1,6,-8.337562600924,-5.67741730961277
7155,1,7,2.78986164453983,0.462874599032378
7155,2,1,6.29980537575288,12.0987318990882
7155,2,2,30.1156838440129,18.7055049912964
7155,2,3,1.95725291109037,-1.51572848324722
7155,2,4,4.02002351166117,1.48973371913291
7155,2,5,1.81207757364415,-5.25817128643874
7155,2,6,-7.56515149446567,-0.243793594989582
7155,2,7,1.68666153560552,-0.455816669554714
3418,1,1,-7.7402037084141,0.292058103302768
3418,1,2,25.3213024177877,-17.378527091974
3418,1,3,-0.27259511475731,-0.329707042470495
3418,1,4,-0.891748061153445,1.27880830043324
3418,1,5,15.832339291267,11.5037264992524
3418,1,6,0.76706481054214,-2.75247317389197
3418,1,7,-2.26076645482221,9.85485836754083
3418,2,1,-9.32161335312712,0.308174657663745
3418,2,2,20.8797723709228,-14.5434299623396
3418,2,3,0.227694118080977,1.4395471687339
3418,2,4,-0.745948255264008,1.11682792771739
3418,2,5,21.7023177263287,15.5863823676416
3418,2,6,1.01542086507209,-3.38879632056936
3418,2,7,-1.46913367955616,7.38859814100022
7183,1,1,0.467631363637008,3.54756286580296
7183,1,2,-1.30354833872447,-2.20576792753567
7183,1,3,4.48032489270354,-1.29410072854961
7183,1,4,0.0959975274194533,-0.921186800453859
7183,1,5,-1.88920290882734,1.6879192227661
7183,1,6,33.8606310924231,21.9237229267562
7183,1,7,0.65500233591338,0.550945017284801
7183,2,1,-0.237198742463748,8.0602477430941
7183,2,2,-2.22484123318143,-5.49607412127007
7183,2,3,4.23042216675653,-1.40014871428314
7183,2,4,0.674487172289309,0.0303938463394171
7183,2,5,-2.62493121814943,2.20290468376643
7183,2,6,31.6887438537573,20.6700188858439
7183,2,7,-0.266940888543788,-0.128856258462029
1558,1,1,1.92540487416272,-1.18844684885718
1558,1,2,-0.76898338132956,2.02931143455355
1558,1,3,32.3112468184598,16.6121789942447
1558,1,4,1.02920984741108,-3.06398034661346
1558,1,5,3.82409638488554,-0.314730747214259
1558,1,6,-3.34323181533934,-10.8939180923339
1558,1,7,-0.416468057175838,-0.360319948878364
1558,2,1,6.98928280030124,-6.01525803652219
1558,2,2,-0.954080127839166,3.9154483976547
1558,2,3,31.9210752668917,16.8761595589919
1558,2,4,0.765444553025554,-0.860677362669576
1558,2,5,4.74355625071461,-0.445754582461266
1558,2,6,-2.57403468170755,-8.66694407149922
1558,2,7,-1.53772663548254,-2.89450890616681
6835,1,1,0.425898531986121,-3.56426379049788
6835,1,2,27.2134044313337,28.3314080936255
6835,1,3,0.0927219017405752,-0.150471521788367
6835,1,4,-0.0505758857517085,-1.03670353486345
6835,1,5,-2.10424442085119,4.38985728873146
6835,1,6,1.57323076033414,0.627200121534281
6835,1,7,7.46534308434605,0.810959831823769
6835,2,1,-0.213640841201757,-6.39447808876545
6835,2,2,25.3053481221861,25.7494295879514
6835,2,3,-0.209275872049749,-0.0751531795673843
6835,2,4,-1.15619307546366,-1.96541338891953
6835,2,5,-4.1522275977755,8.15787794555496
6835,2,6,4.11042364603621,1.38034813194949
6835,2,7,7.9778081319186,0.851095298480245
5302,1,1,1.63747265174934,0.972943039977146
5302,1,2,-2.31702659057672,-0.983697302622459
5302,1,3,-3.15142326967869,4.66523992055628
5302,1,4,-0.366806723335747,-0.438259740080898
5302,1,5,-0.377965502848965,3.39666994329177
5302,1,6,38.7619794801121,-7.82370974826092
5302,1,7,0.206137327326898,-0.0276969675593418
5302,2,1,6.70484053559668,2.51588754171424
5302,2,2,-5.7518303652162,0.526118976637671
5302,2,3,-1.25307048233419,16.2343982881608
5302,2,4,1.14497844563276,-0.284496370958969
5302,2,5,2.057214825042,4.60917027734178
5302,2,6,23.4722085600044,-20.4965711436101
5302,2,7,-0.285412390602932,0.144619869884703
790,1,1,12.8584386710175,-24.2336463323242
790,1,2,1.04189108012571,-0.798941162241152
790,1,3,10.3766649600587,1.54579589336228
790,1,4,4.45384627743917,19.6995015891665
790,1,5,-3.98582658050819,1.87075723896825
790,1,6,1.68307395683962,1.42188724020591
790,1,7,-2.69914151667347,-3.38397244114714
790,2,1,12.7176148823626,-23.6492325596159
790,2,2,0.736598248570731,-3.44771270506077
790,2,3,3.40481799160381,0.470012572561803
790,2,4,4.80346128108822,21.6611421808272
790,2,5,-6.27545062694689,3.06384212695738
790,2,6,1.73924683909108,1.45291763158904
790,2,7,1.00907597558975,0.0280777684545126
5971,1,1,4.19953644116823,5.85006283911617
5971,1,2,35.7097697321343,18.1377366956801
5971,1,3,1.67172592060644,-1.59813744824916
5971,1,4,2.35951644905772,0.404381836180558
5971,1,5,0.81173306028711,-2.38932963952351
5971,1,6,-4.50810972885308,0.284022088125686
5971,1,7,2.27698318556485,-0.617345489704532
5971,2,1,1.22225725426874,0.467536337070179
5971,2,2,37.3906586594047,18.8269233081522
5971,2,3,1.06926895904328,-1.12347463589606
5971,2,4,0.762608166997756,-0.270179199267872
5971,2,5,0.0921535188566893,1.86426181142035
5971,2,6,-1.29012037990085,0.0781360592438081
5971,2,7,3.52363087529762,-0.842496327670448
5833,1,1,5.04681802787608,6.77205608098227
5833,1,2,-5.65373174817799,-3.16634236271256
5833,1,3,-3.30729398575585,3.49365350712493
5833,1,4,0.731735384084328,-0.142008717545456
5833,1,5,-0.931781477016676,4.51962057754694
5833,1,6,37.1859053679814,-4.05525363759408
5833,1,7,-0.43039955500653,0.0619315837395222
5833,2,1,8.53377494447208,12.8254450012029
5833,2,2,-8.47672600945554,-4.94757650610778
5833,2,3,-3.53401699362663,3.4187962736014
5833,2,4,2.04670409501602,0.366673529807139
5833,2,5,-1.0782344895742,5.04300800692413
5833,2,6,32.4247345963007,-3.45588045840399
5833,2,7,-1.242798919552,0.139488408017906
6859,1,1,4.50108455765417,7.21759813462251
6859,1,2,-5.36915079446915,-3.64103587353109
6859,1,3,-2.6223442205566,2.14151668613735
6859,1,4,0.714653484479721,-0.13946397738537
6859,1,5,-1.28555044517691,4.30999140138317
6859,1,6,37.8601762571059,-0.841727000161895
6859,1,7,-0.43168868714891,0.0327351789687523
6859,2,1,-0.0309627525322555,13.3715189490109
