quant_mode,is_fixed_candidate,is_recommendation_candidate,component_bits,formal_trial_count,ranking_pass_flag,topK_pass_flag,fixed_point_pass_flag,reliable_top1_preservation_rate,reliable_topK_set_preservation_rate,overall_topK_set_preservation_rate,reliable_topK_miss_rate,argmax_changed_rate_on_reliable_margin,reliable_score_gap_sign_flip_rate,max_candidate_score_rel_l2_error,max_score_gap_rel_error,max_clip_rate,max_overflow_rate,estimated_total_MB,estimated_BRAM36,estimated_URAM288,engineering_rank,selection_reason
double_baseline,0,0,16,10,1,1,0,1,1,1,0,0,0,0,0,0,0,5.35227966308594,1218,153,NaN,not_fixed_candidate
float32_all,0,0,16,10,1,1,0,1,1,1,0,0,0,7.71372833739587e-07,0.0143100961892771,0,0,5.35227966308594,1218,153,NaN,not_fixed_candidate
combined_int16,1,1,16,10,1,1,0,1,1,1,0,0,0,4.32164751250809e-05,0.0302754177282039,0,0,5.35227966308594,1218,153,NaN,formal_trial_count_below_minimum
combined_int18,1,1,18,10,1,1,0,1,1,1,0,0,0,1.06572223717203e-05,0.030283264658622,0,0,6.02131462097168,1371,172,NaN,formal_trial_count_below_minimum
combined_int24,1,1,24,10,1,1,0,1,1,1,0,0,0,1.40690301173146e-07,0.000342313952711469,0,0,8.02841949462891,1827,229,NaN,formal_trial_count_below_minimum
mixed_Z16_G24_Rz24,1,1,24,10,1,1,0,1,1,1,0,0,0,3.82998102630059e-06,0.000961999177943983,0,0,8.02841949462891,1827,229,NaN,formal_trial_count_below_minimum
combined_int14,1,1,16,10,1,1,0,1,1,1,0,0,0,0.000154796530816682,0.164630865901913,0,0,5.35227966308594,1218,153,NaN,formal_trial_count_below_minimum
W_int18_G24_Z16,1,1,24,10,1,1,0,1,1,1,0,0,0,2.96398237121553e-06,0.00062798602882607,0,0,8.02841949462891,1827,229,NaN,formal_trial_count_below_minimum
