route_name,K_phi,P_phi,center_window_size,sigma_phi,sep_factor,theta_sep_deg,snr_db,raw_success_rate,tol_success_rate_abs01,tol_success_rate_rel025,rmse_deg,mean_num_peaks,degraded_rate,oracle_best_subarray_tol_rate,center_window_two_peak_rate,best_route_minus_center_real,best_route_minus_min_den
center_window_7_avg_spectrum,32,34,7,NaN,10,0.263775445,30,0.000000000,0.000000000,0.000000000,NaN,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
center_window_9_avg_spectrum,20,46,9,NaN,7,0.376822064,24,0.940000000,0.890000000,0.800000000,0.071488413,1.940000000,0.060000000,0.900000000,0.914444444,0.000000000,0.000000000
center_window_9_avg_spectrum,20,46,9,NaN,7,0.376822064,28,1.000000000,1.000000000,0.990000000,0.065928491,2.000000000,0.000000000,1.000000000,0.997777778,0.000000000,0.000000000
center_window_9_avg_spectrum,20,46,9,NaN,7,0.376822064,30,1.000000000,1.000000000,1.000000000,0.065011222,2.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000
center_window_9_avg_spectrum,20,46,9,NaN,10,0.263775445,24,0.020000000,0.000000000,0.000000000,0.146259223,1.020000000,0.980000000,0.020000000,0.026666667,0.000000000,0.000000000
center_window_9_avg_spectrum,20,46,9,NaN,10,0.263775445,28,0.150000000,0.150000000,0.060000000,0.063902294,1.150000000,0.850000000,0.320000000,0.171111111,0.000000000,0.000000000
center_window_9_avg_spectrum,20,46,9,NaN,10,0.263775445,30,0.290000000,0.290000000,0.170000000,0.060115438,1.290000000,0.710000000,0.420000000,0.265555556,0.000000000,0.000000000
center_window_9_avg_spectrum,24,42,9,NaN,7,0.376822064,24,0.850000000,0.800000000,0.750000000,0.074660139,1.850000000,0.150000000,0.900000000,0.844444444,0.000000000,0.000000000
center_window_9_avg_spectrum,24,42,9,NaN,7,0.376822064,28,0.980000000,0.970000000,0.960000000,0.073964288,1.980000000,0.020000000,1.000000000,0.977777778,0.000000000,0.000000000
center_window_9_avg_spectrum,24,42,9,NaN,7,0.376822064,30,1.000000000,1.000000000,0.980000000,0.072798072,2.000000000,0.000000000,1.000000000,0.995555556,0.000000000,0.000000000
center_window_9_avg_spectrum,24,42,9,NaN,10,0.263775445,24,0.080000000,0.060000000,0.050000000,0.112769311,1.080000000,0.920000000,0.140000000,0.091111111,0.000000000,0.000000000
center_window_9_avg_spectrum,24,42,9,NaN,10,0.263775445,28,0.090000000,0.090000000,0.080000000,0.053284844,1.090000000,0.910000000,0.220000000,0.126666667,0.000000000,0.000000000
center_window_9_avg_spectrum,24,42,9,NaN,10,0.263775445,30,0.090000000,0.080000000,0.040000000,0.070603438,1.090000000,0.910000000,0.250000000,0.130000000,0.000000000,0.000000000
center_window_9_avg_spectrum,28,38,9,NaN,7,0.376822064,24,0.680000000,0.490000000,0.440000000,0.087816058,1.680000000,0.320000000,0.680000000,0.651111111,0.000000000,0.000000000
center_window_9_avg_spectrum,28,38,9,NaN,7,0.376822064,28,0.910000000,0.750000000,0.710000000,0.085920905,1.910000000,0.090000000,0.950000000,0.888888889,0.000000000,0.000000000
center_window_9_avg_spectrum,28,38,9,NaN,7,0.376822064,30,0.980000000,0.900000000,0.800000000,0.086584815,1.980000000,0.020000000,0.990000000,0.948888889,0.000000000,0.000000000
center_window_9_avg_spectrum,28,38,9,NaN,10,0.263775445,24,0.080000000,0.080000000,0.040000000,0.072972593,1.080000000,0.920000000,0.110000000,0.066666667,0.000000000,0.000000000
center_window_9_avg_spectrum,28,38,9,NaN,10,0.263775445,28,0.020000000,0.010000000,0.000000000,0.089188109,1.020000000,0.980000000,0.050000000,0.026666667,0.000000000,0.000000000
center_window_9_avg_spectrum,28,38,9,NaN,10,0.263775445,30,0.030000000,0.030000000,0.000000000,0.077093843,1.030000000,0.970000000,0.070000000,0.035555556,0.000000000,0.000000000
center_window_9_avg_spectrum,32,34,9,NaN,7,0.376822064,24,0.230000000,0.140000000,0.080000000,0.098155472,1.230000000,0.770000000,0.210000000,0.241111111,0.000000000,0.000000000
center_window_9_avg_spectrum,32,34,9,NaN,7,0.376822064,28,0.450000000,0.160000000,0.090000000,0.103851458,1.450000000,0.550000000,0.360000000,0.457777778,0.000000000,0.000000000
center_window_9_avg_spectrum,32,34,9,NaN,7,0.376822064,30,0.570000000,0.090000000,0.010000000,0.109624558,1.570000000,0.430000000,0.290000000,0.542222222,0.000000000,0.000000000
center_window_9_avg_spectrum,32,34,9,NaN,10,0.263775445,24,0.020000000,0.020000000,0.010000000,0.057164728,1.020000000,0.980000000,0.030000000,0.017777778,0.000000000,0.000000000
center_window_9_avg_spectrum,32,34,9,NaN,10,0.263775445,28,0.000000000,0.000000000,0.000000000,NaN,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
center_window_9_avg_spectrum,32,34,9,NaN,10,0.263775445,30,0.000000000,0.000000000,0.000000000,NaN,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
center_window_5_min_den,20,46,5,NaN,7,0.376822064,24,0.970000000,0.900000000,0.880000000,0.067058290,1.970000000,0.030000000,0.900000000,0.960000000,0.000000000,0.000000000
center_window_5_min_den,20,46,5,NaN,7,0.376822064,28,1.000000000,1.000000000,1.000000000,0.060874654,2.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000
center_window_5_min_den,20,46,5,NaN,7,0.376822064,30,1.000000000,1.000000000,1.000000000,0.060081338,2.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000
center_window_5_min_den,20,46,5,NaN,10,0.263775445,24,0.050000000,0.010000000,0.000000000,0.122488492,1.050000000,0.950000000,0.020000000,0.040000000,0.000000000,0.000000000
center_window_5_min_den,20,46,5,NaN,10,0.263775445,28,0.320000000,0.310000000,0.180000000,0.060816948,1.320000000,0.680000000,0.320000000,0.254000000,0.000000000,0.000000000
center_window_5_min_den,20,46,5,NaN,10,0.263775445,30,0.420000000,0.420000000,0.270000000,0.057347323,1.420000000,0.580000000,0.420000000,0.370000000,0.000000000,0.000000000
center_window_5_min_den,24,42,5,NaN,7,0.376822064,24,0.930000000,0.900000000,0.830000000,0.070334024,1.930000000,0.070000000,0.900000000,0.912000000,0.000000000,0.000000000
center_window_5_min_den,24,42,5,NaN,7,0.376822064,28,1.000000000,1.000000000,0.990000000,0.067844066,2.000000000,0.000000000,1.000000000,0.996000000,0.000000000,0.000000000
center_window_5_min_den,24,42,5,NaN,7,0.376822064,30,1.000000000,1.000000000,1.000000000,0.066629094,2.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000
center_window_5_min_den,24,42,5,NaN,10,0.263775445,24,0.150000000,0.130000000,0.070000000,0.094449005,1.150000000,0.850000000,0.140000000,0.136000000,0.000000000,0.000000000
center_window_5_min_den,24,42,5,NaN,10,0.263775445,28,0.220000000,0.220000000,0.150000000,0.057005704,1.220000000,0.780000000,0.220000000,0.184000000,0.000000000,0.000000000
center_window_5_min_den,24,42,5,NaN,10,0.263775445,30,0.260000000,0.250000000,0.100000000,0.068523077,1.260000000,0.740000000,0.250000000,0.190000000,0.000000000,0.000000000
center_window_5_min_den,28,38,5,NaN,7,0.376822064,24,0.760000000,0.680000000,0.650000000,0.080714668,1.760000000,0.240000000,0.680000000,0.736000000,0.000000000,0.000000000
center_window_5_min_den,28,38,5,NaN,7,0.376822064,28,0.970000000,0.950000000,0.880000000,0.078555489,1.970000000,0.030000000,0.950000000,0.958000000,0.000000000,0.000000000
center_window_5_min_den,28,38,5,NaN,7,0.376822064,30,1.000000000,0.990000000,0.990000000,0.078587340,2.000000000,0.000000000,0.990000000,0.996000000,0.000000000,0.000000000
center_window_5_min_den,28,38,5,NaN,10,0.263775445,24,0.110000000,0.110000000,0.060000000,0.064499068,1.110000000,0.890000000,0.110000000,0.096000000,0.000000000,0.000000000
center_window_5_min_den,28,38,5,NaN,10,0.263775445,28,0.050000000,0.050000000,0.010000000,0.077111276,1.050000000,0.950000000,0.050000000,0.044000000,0.000000000,0.000000000
center_window_5_min_den,28,38,5,NaN,10,0.263775445,30,0.070000000,0.070000000,0.040000000,0.067164549,1.070000000,0.930000000,0.070000000,0.050000000,0.000000000,0.000000000
center_window_5_min_den,32,34,5,NaN,7,0.376822064,24,0.370000000,0.210000000,0.190000000,0.093551098,1.370000000,0.630000000,0.210000000,0.324000000,0.000000000,0.000000000
center_window_5_min_den,32,34,5,NaN,7,0.376822064,28,0.650000000,0.360000000,0.290000000,0.096601506,1.650000000,0.350000000,0.360000000,0.590000000,0.000000000,0.000000000
center_window_5_min_den,32,34,5,NaN,7,0.376822064,30,0.760000000,0.290000000,0.220000000,0.100485364,1.760000000,0.240000000,0.290000000,0.710000000,0.000000000,0.000000000
center_window_5_min_den,32,34,5,NaN,10,0.263775445,24,0.030000000,0.030000000,0.020000000,0.066207585,1.030000000,0.970000000,0.030000000,0.024000000,0.000000000,0.000000000
center_window_5_min_den,32,34,5,NaN,10,0.263775445,28,0.000000000,0.000000000,0.000000000,NaN,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
center_window_5_min_den,32,34,5,NaN,10,0.263775445,30,0.000000000,0.000000000,0.000000000,NaN,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
center_window_7_min_den,20,46,7,NaN,7,0.376822064,24,0.970000000,0.900000000,0.880000000,0.067058290,1.970000000,0.030000000,0.900000000,0.941428571,0.000000000,0.000000000
center_window_7_min_den,20,46,7,NaN,7,0.376822064,28,1.000000000,1.000000000,1.000000000,0.060874654,2.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000
center_window_7_min_den,20,46,7,NaN,7,0.376822064,30,1.000000000,1.000000000,1.000000000,0.060081338,2.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000
center_window_7_min_den,20,46,7,NaN,10,0.263775445,24,0.050000000,0.010000000,0.000000000,0.122488492,1.050000000,0.950000000,0.020000000,0.032857143,0.000000000,0.000000000
center_window_7_min_den,20,46,7,NaN,10,0.263775445,28,0.320000000,0.310000000,0.180000000,0.060816948,1.320000000,0.680000000,0.320000000,0.208571429,0.000000000,0.000000000
center_window_7_min_den,20,46,7,NaN,10,0.263775445,30,0.420000000,0.420000000,0.270000000,0.057347323,1.420000000,0.580000000,0.420000000,0.322857143,0.000000000,0.000000000
center_window_7_min_den,24,42,7,NaN,7,0.376822064,24,0.930000000,0.900000000,0.830000000,0.070334024,1.930000000,0.070000000,0.900000000,0.884285714,0.000000000,0.000000000
center_window_7_min_den,24,42,7,NaN,7,0.376822064,28,1.000000000,1.000000000,0.990000000,0.067844066,2.000000000,0.000000000,1.000000000,0.991428571,0.000000000,0.000000000
center_window_7_min_den,24,42,7,NaN,7,0.376822064,30,1.000000000,1.000000000,1.000000000,0.066629094,2.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000
center_window_7_min_den,24,42,7,NaN,10,0.263775445,24,0.150000000,0.130000000,0.070000000,0.094449005,1.150000000,0.850000000,0.140000000,0.111428571,0.000000000,0.000000000
center_window_7_min_den,24,42,7,NaN,10,0.263775445,28,0.220000000,0.220000000,0.150000000,0.057005704,1.220000000,0.780000000,0.220000000,0.152857143,0.000000000,0.000000000
center_window_7_min_den,24,42,7,NaN,10,0.263775445,30,0.260000000,0.250000000,0.100000000,0.068523077,1.260000000,0.740000000,0.250000000,0.157142857,0.000000000,0.000000000
center_window_7_min_den,28,38,7,NaN,7,0.376822064,24,0.760000000,0.680000000,0.650000000,0.080714668,1.760000000,0.240000000,0.680000000,0.707142857,0.000000000,0.000000000
center_window_7_min_den,28,38,7,NaN,7,0.376822064,28,0.970000000,0.950000000,0.880000000,0.078555489,1.970000000,0.030000000,0.950000000,0.931428571,0.000000000,0.000000000
center_window_7_min_den,28,38,7,NaN,7,0.376822064,30,1.000000000,0.990000000,0.990000000,0.078587340,2.000000000,0.000000000,0.990000000,0.984285714,0.000000000,0.000000000
center_window_7_min_den,28,38,7,NaN,10,0.263775445,24,0.110000000,0.110000000,0.060000000,0.064499068,1.110000000,0.890000000,0.110000000,0.082857143,0.000000000,0.000000000
center_window_7_min_den,28,38,7,NaN,10,0.263775445,28,0.050000000,0.050000000,0.010000000,0.077111276,1.050000000,0.950000000,0.050000000,0.034285714,0.000000000,0.000000000
center_window_7_min_den,28,38,7,NaN,10,0.263775445,30,0.070000000,0.070000000,0.040000000,0.067164549,1.070000000,0.930000000,0.070000000,0.042857143,0.000000000,0.000000000
center_window_7_min_den,32,34,7,NaN,7,0.376822064,24,0.370000000,0.210000000,0.190000000,0.093551098,1.370000000,0.630000000,0.210000000,0.282857143,0.000000000,0.000000000
center_window_7_min_den,32,34,7,NaN,7,0.376822064,28,0.650000000,0.360000000,0.290000000,0.096601506,1.650000000,0.350000000,0.360000000,0.528571429,0.000000000,0.000000000
center_window_7_min_den,32,34,7,NaN,7,0.376822064,30,0.760000000,0.290000000,0.220000000,0.100485364,1.760000000,0.240000000,0.290000000,0.638571429,0.000000000,0.000000000
center_window_7_min_den,32,34,7,NaN,10,0.263775445,24,0.030000000,0.030000000,0.020000000,0.066207585,1.030000000,0.970000000,0.030000000,0.021428571,0.000000000,0.000000000
center_window_7_min_den,32,34,7,NaN,10,0.263775445,28,0.000000000,0.000000000,0.000000000,NaN,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
center_window_7_min_den,32,34,7,NaN,10,0.263775445,30,0.000000000,0.000000000,0.000000000,NaN,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
gaussian_weight_avg_spectrum,20,46,0,6.000000000,7,0.376822064,24,0.920000000,0.870000000,0.770000000,0.072357076,1.920000000,0.080000000,0.900000000,0.225869565,0.000000000,0.000000000
gaussian_weight_avg_spectrum,20,46,0,6.000000000,7,0.376822064,28,1.000000000,1.000000000,0.990000000,0.066434507,2.000000000,0.000000000,1.000000000,0.271956522,0.000000000,0.000000000
gaussian_weight_avg_spectrum,20,46,0,6.000000000,7,0.376822064,30,1.000000000,1.000000000,1.000000000,0.065552301,2.000000000,0.000000000,1.000000000,0.287391304,0.000000000,0.000000000
gaussian_weight_avg_spectrum,20,46,0,6.000000000,10,0.263775445,24,0.020000000,0.000000000,0.000000000,0.144860677,1.020000000,0.980000000,0.020000000,0.005217391,0.000000000,0.000000000
gaussian_weight_avg_spectrum,20,46,0,6.000000000,10,0.263775445,28,0.140000000,0.140000000,0.060000000,0.063864019,1.140000000,0.860000000,0.320000000,0.033913043,0.000000000,0.000000000
gaussian_weight_avg_spectrum,20,46,0,6.000000000,10,0.263775445,30,0.270000000,0.270000000,0.130000000,0.060819766,1.270000000,0.730000000,0.420000000,0.052173913,0.000000000,0.000000000
gaussian_weight_avg_spectrum,24,42,0,6.000000000,7,0.376822064,24,0.850000000,0.780000000,0.710000000,0.076094842,1.850000000,0.150000000,0.900000000,0.224761905,0.000000000,0.000000000
gaussian_weight_avg_spectrum,24,42,0,6.000000000,7,0.376822064,28,0.980000000,0.970000000,0.950000000,0.075201920,1.980000000,0.020000000,1.000000000,0.278333333,0.000000000,0.000000000
gaussian_weight_avg_spectrum,24,42,0,6.000000000,7,0.376822064,30,1.000000000,0.990000000,0.980000000,0.073782046,2.000000000,0.000000000,1.000000000,0.286904762,0.000000000,0.000000000
gaussian_weight_avg_spectrum,24,42,0,6.000000000,10,0.263775445,24,0.070000000,0.050000000,0.030000000,0.118926946,1.070000000,0.930000000,0.140000000,0.019761905,0.000000000,0.000000000
gaussian_weight_avg_spectrum,24,42,0,6.000000000,10,0.263775445,28,0.080000000,0.080000000,0.070000000,0.052409399,1.080000000,0.920000000,0.220000000,0.027380952,0.000000000,0.000000000
gaussian_weight_avg_spectrum,24,42,0,6.000000000,10,0.263775445,30,0.080000000,0.080000000,0.040000000,0.067287476,1.080000000,0.920000000,0.250000000,0.028095238,0.000000000,0.000000000
gaussian_weight_avg_spectrum,28,38,0,6.000000000,7,0.376822064,24,0.650000000,0.440000000,0.410000000,0.089924080,1.650000000,0.350000000,0.680000000,0.168157895,0.000000000,0.000000000
gaussian_weight_avg_spectrum,28,38,0,6.000000000,7,0.376822064,28,0.870000000,0.710000000,0.650000000,0.087301385,1.870000000,0.130000000,0.950000000,0.245526316,0.000000000,0.000000000
gaussian_weight_avg_spectrum,28,38,0,6.000000000,7,0.376822064,30,0.960000000,0.830000000,0.720000000,0.088703457,1.960000000,0.040000000,0.990000000,0.263684211,0.000000000,0.000000000
gaussian_weight_avg_spectrum,28,38,0,6.000000000,10,0.263775445,24,0.050000000,0.040000000,0.030000000,0.071735378,1.050000000,0.950000000,0.110000000,0.015789474,0.000000000,0.000000000
gaussian_weight_avg_spectrum,28,38,0,6.000000000,10,0.263775445,28,0.010000000,0.010000000,0.000000000,0.071922786,1.010000000,0.990000000,0.050000000,0.006315789,0.000000000,0.000000000
gaussian_weight_avg_spectrum,28,38,0,6.000000000,10,0.263775445,30,0.030000000,0.030000000,0.000000000,0.082187911,1.030000000,0.970000000,0.070000000,0.008421053,0.000000000,0.000000000
gaussian_weight_avg_spectrum,32,34,0,6.000000000,7,0.376822064,24,0.200000000,0.080000000,0.060000000,0.102963079,1.200000000,0.800000000,0.210000000,0.068235294,0.000000000,0.000000000
gaussian_weight_avg_spectrum,32,34,0,6.000000000,7,0.376822064,28,0.360000000,0.130000000,0.070000000,0.103993886,1.360000000,0.640000000,0.360000000,0.130000000,0.000000000,0.000000000
gaussian_weight_avg_spectrum,32,34,0,6.000000000,7,0.376822064,30,0.410000000,0.020000000,0.000000000,0.112050482,1.410000000,0.590000000,0.290000000,0.146470588,0.000000000,0.000000000
gaussian_weight_avg_spectrum,32,34,0,6.000000000,10,0.263775445,24,0.020000000,0.020000000,0.000000000,0.058614517,1.020000000,0.980000000,0.030000000,0.004705882,0.000000000,0.000000000
gaussian_weight_avg_spectrum,32,34,0,6.000000000,10,0.263775445,28,0.000000000,0.000000000,0.000000000,NaN,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
gaussian_weight_avg_spectrum,32,34,0,6.000000000,10,0.263775445,30,0.000000000,0.000000000,0.000000000,NaN,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
gaussian_weight_den_then_inverse,20,46,0,6.000000000,7,0.376822064,24,0.910000000,0.810000000,0.700000000,0.076320773,1.910000000,0.090000000,0.900000000,0.225869565,0.000000000,0.000000000
gaussian_weight_den_then_inverse,20,46,0,6.000000000,7,0.376822064,28,1.000000000,0.990000000,0.980000000,0.071234696,2.000000000,0.000000000,1.000000000,0.271956522,0.000000000,0.000000000
gaussian_weight_den_then_inverse,20,46,0,6.000000000,7,0.376822064,30,1.000000000,1.000000000,1.000000000,0.070159107,2.000000000,0.000000000,1.000000000,0.287391304,0.000000000,0.000000000
gaussian_weight_den_then_inverse,20,46,0,6.000000000,10,0.263775445,24,0.010000000,0.000000000,0.000000000,0.144705027,1.010000000,0.990000000,0.020000000,0.005217391,0.000000000,0.000000000
gaussian_weight_den_then_inverse,20,46,0,6.000000000,10,0.263775445,28,0.090000000,0.090000000,0.050000000,0.070183075,1.090000000,0.910000000,0.320000000,0.033913043,0.000000000,0.000000000
gaussian_weight_den_then_inverse,20,46,0,6.000000000,10,0.263775445,30,0.190000000,0.190000000,0.030000000,0.067901142,1.190000000,0.810000000,0.420000000,0.052173913,0.000000000,0.000000000
gaussian_weight_den_then_inverse,24,42,0,6.000000000,7,0.376822064,24,0.830000000,0.730000000,0.650000000,0.079732235,1.830000000,0.170000000,0.900000000,0.224761905,0.000000000,0.000000000
gaussian_weight_den_then_inverse,24,42,0,6.000000000,7,0.376822064,28,0.980000000,0.960000000,0.910000000,0.079272311,1.980000000,0.020000000,1.000000000,0.278333333,0.000000000,0.000000000
gaussian_weight_den_then_inverse,24,42,0,6.000000000,7,0.376822064,30,1.000000000,0.980000000,0.960000000,0.078054314,2.000000000,0.000000000,1.000000000,0.286904762,0.000000000,0.000000000
gaussian_weight_den_then_inverse,24,42,0,6.000000000,10,0.263775445,24,0.040000000,0.030000000,0.010000000,0.148440795,1.040000000,0.960000000,0.140000000,0.019761905,0.000000000,0.000000000
gaussian_weight_den_then_inverse,24,42,0,6.000000000,10,0.263775445,28,0.060000000,0.060000000,0.040000000,0.057565567,1.060000000,0.940000000,0.220000000,0.027380952,0.000000000,0.000000000
gaussian_weight_den_then_inverse,24,42,0,6.000000000,10,0.263775445,30,0.080000000,0.080000000,0.010000000,0.075499959,1.080000000,0.920000000,0.250000000,0.028095238,0.000000000,0.000000000
gaussian_weight_den_then_inverse,28,38,0,6.000000000,7,0.376822064,24,0.630000000,0.400000000,0.380000000,0.093640477,1.630000000,0.370000000,0.680000000,0.168157895,0.000000000,0.000000000
gaussian_weight_den_then_inverse,28,38,0,6.000000000,7,0.376822064,28,0.850000000,0.650000000,0.580000000,0.090252131,1.850000000,0.150000000,0.950000000,0.245526316,0.000000000,0.000000000
gaussian_weight_den_then_inverse,28,38,0,6.000000000,7,0.376822064,30,0.950000000,0.740000000,0.540000000,0.092212223,1.950000000,0.050000000,0.990000000,0.263684211,0.000000000,0.000000000
gaussian_weight_den_then_inverse,28,38,0,6.000000000,10,0.263775445,24,0.030000000,0.020000000,0.010000000,0.081130995,1.030000000,0.970000000,0.110000000,0.015789474,0.000000000,0.000000000
gaussian_weight_den_then_inverse,28,38,0,6.000000000,10,0.263775445,28,0.010000000,0.010000000,0.000000000,0.079529433,1.010000000,0.990000000,0.050000000,0.006315789,0.000000000,0.000000000
gaussian_weight_den_then_inverse,28,38,0,6.000000000,10,0.263775445,30,0.020000000,0.020000000,0.000000000,0.084536101,1.020000000,0.980000000,0.070000000,0.008421053,0.000000000,0.000000000
gaussian_weight_den_then_inverse,32,34,0,6.000000000,7,0.376822064,24,0.160000000,0.060000000,0.050000000,0.103418260,1.160000000,0.840000000,0.210000000,0.068235294,0.000000000,0.000000000
gaussian_weight_den_then_inverse,32,34,0,6.000000000,7,0.376822064,28,0.330000000,0.070000000,0.040000000,0.106229034,1.330000000,0.670000000,0.360000000,0.130000000,0.000000000,0.000000000
gaussian_weight_den_then_inverse,32,34,0,6.000000000,7,0.376822064,30,0.380000000,0.000000000,0.000000000,0.114899187,1.380000000,0.620000000,0.290000000,0.146470588,0.000000000,0.000000000
gaussian_weight_den_then_inverse,32,34,0,6.000000000,10,0.263775445,24,0.010000000,0.010000000,0.000000000,0.071940473,1.010000000,0.990000000,0.030000000,0.004705882,0.000000000,0.000000000
gaussian_weight_den_then_inverse,32,34,0,6.000000000,10,0.263775445,28,0.000000000,0.000000000,0.000000000,NaN,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
gaussian_weight_den_then_inverse,32,34,0,6.000000000,10,0.263775445,30,0.000000000,0.000000000,0.000000000,NaN,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
oracle_best_subarray_upper_bound,20,46,0,NaN,7,0.376822064,24,0.970000000,0.900000000,0.880000000,0.067516970,1.970000000,0.030000000,0.900000000,0.225869565,0.000000000,0.000000000
oracle_best_subarray_upper_bound,20,46,0,NaN,7,0.376822064,28,1.000000000,1.000000000,1.000000000,0.061338557,2.000000000,0.000000000,1.000000000,0.271956522,0.000000000,0.000000000
oracle_best_subarray_upper_bound,20,46,0,NaN,7,0.376822064,30,1.000000000,1.000000000,1.000000000,0.060669876,2.000000000,0.000000000,1.000000000,0.287391304,0.000000000,0.000000000
oracle_best_subarray_upper_bound,20,46,0,NaN,10,0.263775445,24,0.050000000,0.020000000,0.000000000,0.109736080,1.050000000,0.950000000,0.020000000,0.005217391,0.000000000,0.000000000
oracle_best_subarray_upper_bound,20,46,0,NaN,10,0.263775445,28,0.320000000,0.320000000,0.180000000,0.060608695,1.320000000,0.680000000,0.320000000,0.033913043,0.000000000,0.000000000
oracle_best_subarray_upper_bound,20,46,0,NaN,10,0.263775445,30,0.420000000,0.420000000,0.270000000,0.057965598,1.420000000,0.580000000,0.420000000,0.052173913,0.000000000,0.000000000
oracle_best_subarray_upper_bound,24,42,0,NaN,7,0.376822064,24,0.930000000,0.900000000,0.830000000,0.071259286,1.930000000,0.070000000,0.900000000,0.224761905,0.000000000,0.000000000
oracle_best_subarray_upper_bound,24,42,0,NaN,7,0.376822064,28,1.000000000,1.000000000,0.990000000,0.068445540,2.000000000,0.000000000,1.000000000,0.278333333,0.000000000,0.000000000
oracle_best_subarray_upper_bound,24,42,0,NaN,7,0.376822064,30,1.000000000,1.000000000,1.000000000,0.067259796,2.000000000,0.000000000,1.000000000,0.286904762,0.000000000,0.000000000
oracle_best_subarray_upper_bound,24,42,0,NaN,10,0.263775445,24,0.150000000,0.140000000,0.070000000,0.088149352,1.150000000,0.850000000,0.140000000,0.019761905,0.000000000,0.000000000
oracle_best_subarray_upper_bound,24,42,0,NaN,10,0.263775445,28,0.220000000,0.220000000,0.150000000,0.057443192,1.220000000,0.780000000,0.220000000,0.027380952,0.000000000,0.000000000
oracle_best_subarray_upper_bound,24,42,0,NaN,10,0.263775445,30,0.260000000,0.250000000,0.100000000,0.068661542,1.260000000,0.740000000,0.250000000,0.028095238,0.000000000,0.000000000
oracle_best_subarray_upper_bound,28,38,0,NaN,7,0.376822064,24,0.760000000,0.680000000,0.650000000,0.081459283,1.760000000,0.240000000,0.680000000,0.168157895,0.000000000,0.000000000
oracle_best_subarray_upper_bound,28,38,0,NaN,7,0.376822064,28,0.970000000,0.950000000,0.880000000,0.079131094,1.970000000,0.030000000,0.950000000,0.245526316,0.000000000,0.000000000
oracle_best_subarray_upper_bound,28,38,0,NaN,7,0.376822064,30,1.000000000,0.990000000,0.990000000,0.079037957,2.000000000,0.000000000,0.990000000,0.263684211,0.000000000,0.000000000
oracle_best_subarray_upper_bound,28,38,0,NaN,10,0.263775445,24,0.110000000,0.110000000,0.060000000,0.064596075,1.110000000,0.890000000,0.110000000,0.015789474,0.000000000,0.000000000
oracle_best_subarray_upper_bound,28,38,0,NaN,10,0.263775445,28,0.050000000,0.050000000,0.010000000,0.077477624,1.050000000,0.950000000,0.050000000,0.006315789,0.000000000,0.000000000
oracle_best_subarray_upper_bound,28,38,0,NaN,10,0.263775445,30,0.070000000,0.070000000,0.040000000,0.067164549,1.070000000,0.930000000,0.070000000,0.008421053,0.000000000,0.000000000
oracle_best_subarray_upper_bound,32,34,0,NaN,7,0.376822064,24,0.370000000,0.210000000,0.190000000,0.093766180,1.370000000,0.630000000,0.210000000,0.068235294,0.000000000,0.000000000
oracle_best_subarray_upper_bound,32,34,0,NaN,7,0.376822064,28,0.650000000,0.360000000,0.290000000,0.096696803,1.650000000,0.350000000,0.360000000,0.130000000,0.000000000,0.000000000
oracle_best_subarray_upper_bound,32,34,0,NaN,7,0.376822064,30,0.760000000,0.290000000,0.220000000,0.100571903,1.760000000,0.240000000,0.290000000,0.146470588,0.000000000,0.000000000
oracle_best_subarray_upper_bound,32,34,0,NaN,10,0.263775445,24,0.030000000,0.030000000,0.020000000,0.065946329,1.030000000,0.970000000,0.030000000,0.004705882,0.000000000,0.000000000
oracle_best_subarray_upper_bound,32,34,0,NaN,10,0.263775445,28,0.000000000,0.000000000,0.000000000,NaN,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
oracle_best_subarray_upper_bound,32,34,0,NaN,10,0.263775445,30,0.000000000,0.000000000,0.000000000,NaN,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000
