candidate_index,candidate_id,score_baseline,score_fixed,score_abs_diff,score_rel_diff
5086,p_+14.940000_+10.480000__+15.100000_+10.480000__sep_+0.000000,44646.501444222,44646.5549278132,0.0534835911239497,1.19793465095508e-06
5078,p_+14.780000_+10.480000__+15.260000_+10.480000__sep_+0.000000,44634.7435467677,44634.7948639153,0.0513171476050047,1.14971306043767e-06
5412,p_+14.620000_+10.660000__+15.580000_+10.300000__sep_+0.360000,44614.4608116378,44614.4948180428,0.0340064049887587,7.62228308268338e-07
5077,p_+14.780000_+10.480000__+15.100000_+10.480000__sep_+0.000000,44595.5860397293,44595.6451620113,0.0591222820294206,1.32574291044745e-06
5763,p_+14.780000_+10.840000__+15.420000_+10.120000__sep_+0.720000,44568.1489266093,44568.1797573718,0.0308307624873123,6.91766726459328e-07
4898,p_+14.620000_+10.600000__+15.420000_+9.880000__sep_+0.720000,44497.0678678296,44497.1214789645,0.0536111348628765,1.20482399024849e-06
5409,p_+14.620000_+10.660000__+15.100000_+10.300000__sep_+0.360000,44429.6440842293,44429.705410867,0.0613266376094543,1.380309000297e-06
4221,p_+14.780000_+10.240000__+14.940000_+10.240000__sep_+0.000000,44424.7283204041,44424.8076392022,0.0793187981034862,1.78546501244568e-06
4545,p_+14.460000_+10.420000__+15.420000_+10.060000__sep_+0.360000,44418.1526166757,44418.2159420887,0.0633254129643319,1.42566516691552e-06
5069,p_+14.620000_+10.480000__+15.420000_+10.480000__sep_+0.000000,44412.0575192377,44412.1059042881,0.0483850503878784,1.08945752776529e-06
5068,p_+14.620000_+10.480000__+15.260000_+10.480000__sep_+0.000000,44367.0493542601,44367.1113478007,0.061993540613912,1.39728788630744e-06
3642,p_+13.820000_+10.180000__+16.380000_+9.820000__sep_+0.360000,16582.9992427066,16583.113426338,0.114183631405467,6.88558382800906e-06
3984,p_+13.820000_+10.360000__+16.380000_+9.640000__sep_+0.720000,14467.7276040955,14467.8389049992,0.1113009036726,7.6930466703764e-06
3355,p_+14.620000_+10.000000__+14.780000_+10.000000__sep_+0.000000,40041.094261373,40041.2045849756,0.110323602588323,2.75525943092796e-06
4504,p_+13.980000_+10.420000__+15.100000_+10.060000__sep_+0.360000,28824.2610490486,28824.3712135016,0.110164452908066,3.82193502621299e-06
3999,p_+13.980000_+10.360000__+16.380000_+9.640000__sep_+0.720000,22087.2273393102,22087.3374612725,0.110121962337871,4.98577574478438e-06
4359,p_+14.300000_+10.060000__+14.940000_+10.420000__sep_+0.360000,36852.6776879911,36852.7877026142,0.110014623081952,2.98525453193328e-06
3344,p_+14.460000_+10.000000__+14.780000_+10.000000__sep_+0.000000,38170.4274079774,38170.5372279516,0.109819974262791,2.87709574454069e-06
4846,p_+13.980000_+10.600000__+15.100000_+9.880000__sep_+0.720000,27137.2908510852,27137.4000593703,0.109208285120985,4.02428841258553e-06
4518,p_+14.140000_+10.420000__+15.100000_+10.060000__sep_+0.360000,35288.3196821662,35288.4286090767,0.108926910455921,3.08676954405878e-06
3990,p_+13.980000_+10.360000__+14.940000_+9.640000__sep_+0.720000,28094.078025297,28094.1865189642,0.108493667226867,3.86179845906226e-06
3991,p_+13.980000_+10.360000__+15.100000_+9.640000__sep_+0.720000,27229.602439183,27229.7108784711,0.108439288094814,3.98240438276733e-06
3439,p_+13.660000_+9.820000__+13.820000_+10.180000__sep_+0.360000,18756.3227760411,18756.4306008314,0.107824790291488,5.74871693023012e-06
5018,p_+13.980000_+10.480000__+15.260000_+10.480000__sep_+0.000000,27377.1697276379,27377.2772209946,0.107493356696068,3.92638675821742e-06
4505,p_+13.980000_+10.420000__+15.260000_+10.060000__sep_+0.360000,27911.8873906914,27911.9948249366,0.10743424514294,3.84904982021278e-06
3343,p_+14.460000_+10.000000__+14.620000_+10.000000__sep_+0.000000,36923.6682223968,36923.7756262904,0.10740389359853,2.9088088689244e-06
4503,p_+13.980000_+10.420000__+14.940000_+10.060000__sep_+0.360000,30034.5870727114,30034.6944763573,0.107403645844897,3.57599875053655e-06
3634,p_+13.820000_+10.180000__+15.100000_+9.820000__sep_+0.360000,21349.8639082633,21349.971172261,0.107263997681002,5.02410685809977e-06
2787,p_+13.820000_+9.940000__+16.380000_+9.580000__sep_+0.360000,13979.1559481887,13979.2631808516,0.107232662925526,7.67089682116466e-06
3144,p_+13.980000_+10.120000__+16.380000_+9.400000__sep_+0.720000,20999.3512697086,20999.4584900364,0.107220327834511,5.10588762754666e-06
4847,p_+13.980000_+10.600000__+15.260000_+9.880000__sep_+0.720000,26252.9395833586,26253.0465013912,0.106918032692192,4.07261184419769e-06
3129,p_+13.820000_+10.120000__+16.380000_+9.400000__sep_+0.720000,13193.90557629,13194.0123794754,0.106803185371973,8.09488780667814e-06
3663,p_+14.140000_+10.180000__+15.100000_+9.820000__sep_+0.360000,34628.6111277463,34628.7177074884,0.106579742045142,3.07779430286606e-06
3648,p_+13.980000_+10.180000__+14.940000_+9.820000__sep_+0.360000,29460.5263471933,29460.6323420252,0.105994831868884,3.59785940752487e-06
3516,p_+14.460000_+9.820000__+14.940000_+10.180000__sep_+0.360000,34771.0855937401,34771.1914498609,0.105856120862882,3.04437204232528e-06
3538,p_+14.780000_+9.820000__+15.100000_+10.180000__sep_+0.360000,34920.8925337869,34920.9983199747,0.105786187727062,3.02930939192666e-06
5702,p_+13.980000_+10.840000__+15.260000_+10.120000__sep_+0.720000,24392.3938026617,24392.4994018404,0.105599178692501,4.32918472646901e-06
4370,p_+14.460000_+10.060000__+14.780000_+10.420000__sep_+0.360000,36276.3686380823,36276.474216887,0.105578804701508,2.91040169303698e-06
4346,p_+14.140000_+10.060000__+14.940000_+10.420000__sep_+0.360000,33824.3168848267,33824.4224215946,0.105536767863669,3.12014484203852e-06
5359,p_+13.980000_+10.660000__+15.100000_+10.300000__sep_+0.360000,27304.1110480182,27304.2165387022,0.105490683996322,3.8635458158957e-06
1656,p_+14.780000_+9.520000__+14.940000_+9.520000__sep_+0.000000,29636.7114639256,29636.8168243977,0.105360472101893,3.55506623027793e-06
3517,p_+14.460000_+9.820000__+15.100000_+10.180000__sep_+0.360000,36731.6018989898,36731.7072103973,0.105311407460249,2.86705185768512e-06
3662,p_+14.140000_+10.180000__+14.940000_+9.820000__sep_+0.360000,34370.8706407817,34370.975856068,0.105215286283055,3.06117605756007e-06
