case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,1071,near_tie_close_sep,combined_int16,topK_miss_count,1,1,1,0.000565908681531351,0.00176339806051256,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,1191,low_margin_score_gap,combined_int18,score_gap_norm_baseline,0.00151683853453339,0,1,0.00151683853453339,6.31346742333966e-05,0,see trial CSV for full fields
max_score_gap_rel_error,231,large_el_pair,combined_int14,score_gap_rel_error,0.0905081021564408,0,0,0.000223951128873325,0.0905081021564408,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,111,weak_secondary,double_baseline,max_clip_rate,0,0,0,0.00063015376699171,0,0,see trial CSV for full fields
