trial_index,obs_id,obs_global_index,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,candidate_count,topK_default,top1_same_flag,topK_order_same_flag,topK_set_same_flag,topK_jaccard,topK_miss_count,topK_miss_rate,selected_candidate_same_flag,score_rank_spearman,score_rank_kendall_if_easy,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_margin_bin,argmax_changed_flag,score_gap_sign_flip_flag,reliable_margin_flag,reliable_top1_same_flag,reliable_topK_same_flag,candidate_score_max_abs_diff,candidate_score_p95_abs_diff,candidate_score_rel_l2_error,same_policy_flag,same_estimate_flag,same_confidence_flag,same_fallback_flag,boundary_state_same_flag,false_high_rate_if_available,boundary_missed_rate_if_available,az_rmse_gap_if_available,el_rmse_gap_if_available,W_scale,Gcache_scale,Z_scale,Rz_scale,score_scale,W_clip_rate,Gcache_clip_rate,Z_clip_rate,Rz_clip_rate,score_clip_rate,max_clip_rate,max_overflow_rate,W_relative_error,Gcache_relative_error,Z_relative_error,Rz_relative_error,score_relative_error
118,cp00p00_weak_secondary_t0028,118,118,120,formal_tps30,weak_secondary,0,28,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,26.1695155680063,26.1695155680063,0.000125113634958438,0.000125113634958438,0,0,weak_margin,0,0,0,0,0,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
118,cp00p00_weak_secondary_t0028,118,118,120,formal_tps30,weak_secondary,0,28,float32_all,7353,10,1,1,1,1,0,0,1,0.999999999758522,NaN,26.1695155680063,26.171875,0.000125113634958438,0.000125124910143507,0.00235943199368194,9.015955941372e-05,weak_margin,0,0,0,0,0,0.652975549121038,0.0655524026224157,6.75903410696732e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
118,cp00p00_weak_secondary_t0028,118,118,120,formal_tps30,weak_secondary,0,28,combined_int16,7353,10,1,1,1,1,0,0,1,0.999999975097583,NaN,26.1695155680063,25.5368068825337,0.000125113634958438,0.000122088941794157,0.632708685472608,0.024177317452759,weak_margin,0,0,0,0,0,19.8307310627279,4.22384048194181,3.47473281663958e-05,1,1,1,1,1,NaN,NaN,0,0,1.02326866867281e-06,0.0012316833403547,0.00117993075669434,2.82118252704507,3.19210086031514,0,0,0,0,0,0,0,1.89921494063163e-05,3.11406035697417e-05,3.20439417848817e-05,8.48447764739689e-05,1.42361999559987e-05
118,cp00p00_weak_secondary_t0028,118,118,120,formal_tps30,weak_secondary,0,28,combined_int18,7353,10,1,1,1,1,0,0,1,0.999999994204529,NaN,26.1695155680063,26.3342635159643,0.000125113634958438,0.000125901819472096,0.164747947957949,0.00629541450738058,weak_margin,0,0,0,0,0,4.96058196632657,1.1678611622192,9.43350156634843e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,0.000307913774244636,0.000294975878815096,0.705278828888498,0.79800798533197,0,0,0,0,0,0,0,4.75555370558934e-06,7.77744768055423e-06,7.84812178469133e-06,1.93407065648651e-05,3.58005013053614e-06
118,cp00p00_weak_secondary_t0028,118,118,120,formal_tps30,weak_secondary,0,28,combined_int24,7353,10,1,1,1,1,0,0,1,0.999999999969815,NaN,26.1695155680063,26.1720643961598,0.000125113634958438,0.000125125818809562,0.00254882815352175,9.7396841255932e-05,weak_margin,0,0,0,0,0,0.0872662815454532,0.016995502046484,1.40308844968565e-07,1,1,1,1,1,NaN,NaN,0,0,3.99702173035428e-09,4.8111164869768e-06,4.60896311025442e-06,0.0110198887505896,0.0124688253435756,0,0,0,0,0,0,0,7.42029538126525e-08,1.2062533238579e-07,1.2382334319148e-07,2.91988687205458e-07,5.57831605879766e-08
118,cp00p00_weak_secondary_t0028,118,118,120,formal_tps30,weak_secondary,0,28,mixed_Z16_G24_Rz24,7353,10,1,1,1,1,0,0,1,0.999999999547229,NaN,26.1695155680063,26.1720617237006,0.000125113634958438,0.000125125818809551,0.00254615569429006,9.72947201744491e-05,weak_margin,0,0,0,0,0,0.195440931594931,0.134800175772398,1.06651182336745e-06,1,1,1,1,1,NaN,NaN,0,0,NaN,4.81111649577584e-06,0.0011799304234029,0.0110198955122378,0.0124688240703708,0,0,0,0,0,0,0,0,1.20552980091729e-07,3.2124422442628e-05,3.19741529769092e-07,5.62370555510724e-08
118,cp00p00_weak_secondary_t0028,118,118,120,formal_tps30,weak_secondary,0,28,combined_int14,7353,10,1,1,1,1,0,0,1,0.999999850072356,NaN,26.1695155680063,25.5387059357163,0.000125113634958438,0.000122100122100148,0.630809632290038,0.0241047500726853,weak_margin,0,0,0,0,0,91.6663934050666,17.4056901298172,0.000143130262990708,1,1,1,1,1,NaN,NaN,0,0,4.09344945261897e-06,0.00492718452979009,0.00472015023417396,11.285643319835,12.7693529678554,0,0,0,0,0,0,0,7.59786814574564e-05,0.000125043022251653,0.000123659896765162,0.000311365788044286,5.75550017504623e-05
118,cp00p00_weak_secondary_t0028,118,118,120,formal_tps30,weak_secondary,0,28,W_int18_G24_Z16,7353,10,1,1,1,1,0,0,1,0.99999999942649,NaN,26.1695155680063,26.1720668274938,0.000125113634958438,0.000125125818809552,0.00255125948751811,9.74897483634418e-05,weak_margin,0,0,0,0,0,0.219346176090767,0.156633103251806,1.25550807897689e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,4.81111658991996e-06,0.00117993052193284,NaN,0.0124688265019063,0,0,0,0,0,0,0,4.75555370558934e-06,1.21162671873752e-07,3.21265974074205e-05,0,5.55130553757263e-08
238,cp00p00_large_el_pair_t0028,238,118,120,formal_tps30,large_el_pair,0,28,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,1473.2134748048,1473.2134748048,0.00434644162654591,0.00434644162654591,0,0,reliable,0,0,1,1,1,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
238,cp00p00_large_el_pair_t0028,238,118,120,formal_tps30,large_el_pair,0,28,float32_all,7353,10,1,1,1,1,0,0,1,0.999999999818892,NaN,1473.2134748048,1473.203125,0.00434644162654591,0.00434641286215516,0.0103498047974426,7.0253259113137e-06,reliable,0,0,1,1,1,0.697897872931208,0.0745900324836839,5.38573720147428e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
238,cp00p00_large_el_pair_t0028,238,118,120,formal_tps30,large_el_pair,0,28,combined_int16,7353,10,1,1,1,1,0,0,1,0.999999969362481,NaN,1473.2134748048,1475.25202319285,0.00434644162654591,0.00435249042145598,2.03854838805273,0.00138374269779391,reliable,0,0,1,1,1,27.7070125146856,5.56716223702824,3.19900348414689e-05,1,1,1,1,1,NaN,NaN,0,0,1.02326866867281e-06,0.0012316833403547,0.00119507170739874,2.35475459608958,5.19454937743956,0,0,0,0,0,0,0,1.89921494063163e-05,3.11406035697417e-05,2.49219245043168e-05,4.38699175840458e-05,1.65192880403451e-05
238,cp00p00_large_el_pair_t0028,238,118,120,formal_tps30,large_el_pair,0,28,combined_int18,7353,10,1,1,1,1,0,0,1,0.999999993298986,NaN,1473.2134748048,1472.62678960344,0.00434644162654591,0.00434469441549683,0.586685201356886,0.000398235022547986,reliable,0,0,1,1,1,7.76836663554423,1.49004774817149,8.79303314755048e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,0.000307913774244636,0.000298761049727227,0.588675896052139,1.29861268924466,0,0,0,0,0,0,0,4.75555370558934e-06,7.77744768055423e-06,6.222976495094e-06,1.15862805162145e-05,4.13336261831453e-06
238,cp00p00_large_el_pair_t0028,238,118,120,formal_tps30,large_el_pair,0,28,combined_int24,7353,10,1,1,1,1,0,0,1,0.999999999909446,NaN,1473.2134748048,1473.20111578621,0.00434644162654591,0.0043464052346272,0.0123590185830835,8.38915662560113e-06,reliable,0,0,1,1,1,0.101698669837788,0.0214891604264267,1.26012135588708e-07,1,1,1,1,1,NaN,NaN,0,0,3.99702173035428e-09,4.8111164869768e-06,4.66810730946959e-06,0.00919798042621537,0.0202906289620027,0,0,0,0,0,0,0,7.42029538126525e-08,1.2062533238579e-07,9.47747146828166e-08,1.62393298790308e-07,6.43459793153626e-08
238,cp00p00_large_el_pair_t0028,238,118,120,formal_tps30,large_el_pair,0,28,mixed_Z16_G24_Rz24,7353,10,1,1,1,1,0,0,1,0.999999998188915,NaN,1473.2134748048,1473.28078897035,0.00434644162654591,0.00434664573032407,0.0673141655570362,4.56920648013727e-05,reliable,0,0,1,1,1,0.587708860184648,0.435677022644086,2.43462249995052e-06,1,1,1,1,1,NaN,NaN,0,0,NaN,4.81111649577584e-06,0.00119507179987558,0.00919800504751968,0.0202906084503347,0,0,0,0,0,0,0,0,1.20552980091729e-07,2.49555359830351e-05,1.75706629630641e-07,6.45585794790723e-08
238,cp00p00_large_el_pair_t0028,238,118,120,formal_tps30,large_el_pair,0,28,combined_int14,7353,10,1,1,1,1,0,0,1,0.999999802259715,NaN,1473.2134748048,1475.37855155318,0.00434644162654591,0.00435289068726623,2.16507674838067,0.00146962866238211,reliable,0,0,1,1,1,87.3548150887218,23.1814178950444,0.000133482549943878,1,1,1,1,1,NaN,NaN,0,0,4.09344945261897e-06,0.00492718452979009,0.00478074806122939,9.4199102227068,20.7799795993407,0,0,0,0,0,0,0,7.59786814574564e-05,0.000125043022251653,0.00010133217168445,0.000161902840579578,6.57938726690611e-05
238,cp00p00_large_el_pair_t0028,238,118,120,formal_tps30,large_el_pair,0,28,W_int18_G24_Z16,7353,10,1,1,1,1,0,0,1,0.999999998490763,NaN,1473.2134748048,1473.28178211697,0.00434644162654591,0.00434664573032399,0.06830731217633,4.6366201059477e-05,reliable,0,0,1,1,1,0.549393026914913,0.380055347282905,2.18637279109488e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,4.81111658991996e-06,0.00119507155213469,NaN,0.0202906221283449,0,0,0,0,0,0,0,4.75555370558934e-06,1.21162671873752e-07,2.49407951961619e-05,0,6.43603707640105e-08
358,cp04p00_strong_coherent_t0028,358,118,120,formal_tps30,strong_coherent,3.75,28,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,427.613738736429,427.613738736429,0.00116900707136654,0.00116900707136654,0,0,reliable,0,0,1,1,1,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
