stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,25.5472514,0.3193406425,0.3636689,0.4148535,80
ranking_compare,13.0671485,0.16333935625,0.1813683,0.249976,80
build_candidate_score_pack,8.3207764,0.83207764,0.8965931,0.8965931,10
build_step11_input,0.0633117,0.00633117,0.0087611,0.0087611,10
run_step11_backend,0,0,0,0,10
