stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,25.8737763,0.32342220375,0.3749845,0.4028696,80
ranking_compare,12.9409446,0.1617618075,0.1810869,0.2389346,80
build_candidate_score_pack,8.6822497,0.86822497,0.9757878,0.9757878,10
build_step11_input,0.1449913,0.01449913,0.0419332,0.0419332,10
run_step11_backend,0,0,0,0,10
