case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,113,weak_secondary,double_baseline,topK_miss_count,0,0,0,0.000626686946739474,0,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,233,large_el_pair,combined_int14,score_gap_norm_baseline,0.000971195029819854,0,1,0.000971195029819854,0.00665953165051985,0,see trial CSV for full fields
max_score_gap_rel_error,833,large_el_pair,combined_int14,score_gap_rel_error,0.031153275342464,0,0,0.000567372587225726,0.031153275342464,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,113,weak_secondary,double_baseline,max_clip_rate,0,0,0,0.000626686946739474,0,0,see trial CSV for full fields
