obs_id,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,stage_name,elapsed_sec,num_candidates,num_topK,score_lanes_assumed,comment
cp00p00_weak_secondary_t0023,113,120,formal_tps30,weak_secondary,0,23,,build_step11_input,0.0085207,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_weak_secondary_t0023,113,120,formal_tps30,weak_secondary,0,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_weak_secondary_t0023,113,120,formal_tps30,weak_secondary,0,23,,build_candidate_score_pack,0.8425249,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_large_el_pair_t0023,113,120,formal_tps30,large_el_pair,0,23,,build_step11_input,0.0062074,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_large_el_pair_t0023,113,120,formal_tps30,large_el_pair,0,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_large_el_pair_t0023,113,120,formal_tps30,large_el_pair,0,23,,build_candidate_score_pack,0.8205778,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_strong_coherent_t0023,113,120,formal_tps30,strong_coherent,4,23,,build_step11_input,0.0069203,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_strong_coherent_t0023,113,120,formal_tps30,strong_coherent,4,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_strong_coherent_t0023,113,120,formal_tps30,strong_coherent,4,23,,build_candidate_score_pack,0.8966662,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_near_tie_close_sep_t0023,113,120,formal_tps30,near_tie_close_sep,4,23,,build_step11_input,0.0065162,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_near_tie_close_sep_t0023,113,120,formal_tps30,near_tie_close_sep,4,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_near_tie_close_sep_t0023,113,120,formal_tps30,near_tie_close_sep,4,23,,build_candidate_score_pack,0.969262,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
