obs_id,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,stage_name,elapsed_sec,num_candidates,num_topK,score_lanes_assumed,comment
cp00p00_hard_phase_t0023,83,120,formal_tps30,hard_phase,0,23,,build_step11_input,0.010722,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_hard_phase_t0023,83,120,formal_tps30,hard_phase,0,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_hard_phase_t0023,83,120,formal_tps30,hard_phase,0,23,,build_candidate_score_pack,0.929881,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_medium_beta_coherent_t0023,83,120,formal_tps30,medium_beta_coherent,0,23,,build_step11_input,0.0068137,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_medium_beta_coherent_t0023,83,120,formal_tps30,medium_beta_coherent,0,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_medium_beta_coherent_t0023,83,120,formal_tps30,medium_beta_coherent,0,23,,build_candidate_score_pack,0.896074,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_easy_noncoherent_t0023,83,120,formal_tps30,easy_noncoherent,4,23,,build_step11_input,0.0066395,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_easy_noncoherent_t0023,83,120,formal_tps30,easy_noncoherent,4,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_easy_noncoherent_t0023,83,120,formal_tps30,easy_noncoherent,4,23,,build_candidate_score_pack,0.8452993,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_low_snr_hard_t0023,83,120,formal_tps30,low_snr_hard,4,23,,build_step11_input,0.0060313,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_low_snr_hard_t0023,83,120,formal_tps30,low_snr_hard,4,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_low_snr_hard_t0023,83,120,formal_tps30,low_snr_hard,4,23,,build_candidate_score_pack,0.7713717,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_cache_boundary_center_t0023,83,120,formal_tps30,cache_boundary_center,4,23,,build_step11_input,0.0062057,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_cache_boundary_center_t0023,83,120,formal_tps30,cache_boundary_center,4,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_cache_boundary_center_t0023,83,120,formal_tps30,cache_boundary_center,4,23,,build_candidate_score_pack,0.7895545,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_hard_phase_t0023,83,120,formal_tps30,hard_phase,8,23,,build_step11_input,0.0056009,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_hard_phase_t0023,83,120,formal_tps30,hard_phase,8,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_hard_phase_t0023,83,120,formal_tps30,hard_phase,8,23,,build_candidate_score_pack,0.8383984,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_medium_beta_coherent_t0023,83,120,formal_tps30,medium_beta_coherent,8,23,,build_step11_input,0.0057067,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_medium_beta_coherent_t0023,83,120,formal_tps30,medium_beta_coherent,8,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_medium_beta_coherent_t0023,83,120,formal_tps30,medium_beta_coherent,8,23,,build_candidate_score_pack,0.8089356,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_easy_noncoherent_t0023,83,120,formal_tps30,easy_noncoherent,15,23,,build_step11_input,0.0074043,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_easy_noncoherent_t0023,83,120,formal_tps30,easy_noncoherent,15,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_easy_noncoherent_t0023,83,120,formal_tps30,easy_noncoherent,15,23,,build_candidate_score_pack,0.8742626,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_low_snr_hard_t0023,83,120,formal_tps30,low_snr_hard,15,23,,build_step11_input,0.0053253,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_low_snr_hard_t0023,83,120,formal_tps30,low_snr_hard,15,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_low_snr_hard_t0023,83,120,formal_tps30,low_snr_hard,15,23,,build_candidate_score_pack,0.7944552,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_cache_boundary_center_t0023,83,120,formal_tps30,cache_boundary_center,15,23,,build_step11_input,0.00545,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_cache_boundary_center_t0023,83,120,formal_tps30,cache_boundary_center,15,23,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_cache_boundary_center_t0023,83,120,formal_tps30,cache_boundary_center,15,23,,build_candidate_score_pack,0.7853843,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_hard_phase_t0023,83,120,formal_tps30,hard_phase,0,23,double_baseline,score_recompute,0.3428994,7353,10,NaN,Step12 quantized score recompute
