group,case_name,SNR,mc,full_route,lazy_route,full_success,lazy_success,route_agreement_full_vs_lazy,lazy_false_high_confidence,lazy_false_medium_high_confidence,lazy_boundary_missed,lazy_low_confidence,lazy_boundary_unreliable,full_runtime_sec,lazy_runtime_sec,runtime_speedup,runtime_reduction,full_t_level2_music,full_t_level2_rank1,full_t_refocus,full_t_2dmusic,full_t_pair_local,full_t_dispatch,lazy_t_level2_music,lazy_t_refocus,lazy_t_level2_rank1,lazy_t_2dmusic,lazy_t_pair_local,executed_level2_music,executed_refocus,executed_level2_rank1,executed_2dmusic,executed_pair_local,executed_stage_count,early_stop_stage,early_stop_flag,confidence_flag,failure_reason
rho_scan,rho_1,0,15,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6132367,0.1031773,5.94352343005681,0.831749632727461,0.0065939,0.0037891,0.0828027,0.5195824,0,0.0003184,0.0069367,0.0916736,0.0042703,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,16,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.628711,0.0964924,6.51565304625027,0.846523442408356,0.0071741,0.003895,0.0941906,0.5228979,0,0.0004616,0.0067555,0.0856905,0.0037916,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,17,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6242509,0.1059537,5.89173289842639,0.830270649189292,0.0065438,0.0040591,0.0898836,0.523453,0,0.0001955,0.0078905,0.0936009,0.0041727,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,18,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6275115,0.0948803,6.61371749456947,0.84879910567376,0.0068922,0.004022,0.0907526,0.5255414,0,0.0001857,0.0073365,0.0834787,0.0038133,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,19,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6278173,0.0910823,6.89285733891217,0.854922283919223,0.0062908,0.0033355,0.0830637,0.5348459,0,0.0001838,0.0068372,0.0807105,0.0032516,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,20,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6100948,0.0910124,6.70342502779841,0.850822527908777,0.0066139,0.0037206,0.0825297,0.5169444,0,0.0001846,0.0065324,0.0805272,0.003709,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,21,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6141704,0.0918639,6.68565562750983,0.850426038115806,0.006543,0.0033862,0.08288,0.5210923,0,0.0001762,0.0067324,0.0814156,0.0034713,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,22,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6093925,0.0900191,6.76959112010673,0.852280590916363,0.0067393,0.0040582,0.0818753,0.5163164,0,0.0002685,0.0058975,0.0804084,0.0034595,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,23,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6175842,0.0969776,6.36831804457937,0.842972666723015,0.0069613,0.0035219,0.0798031,0.5270171,0,0.0001825,0.0065557,0.0867463,0.0034316,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,24,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.5993217,0.0935728,6.40487085990801,0.843868827042305,0.0065548,0.0037282,0.080228,0.5085101,0,0.0002041,0.0064084,0.0837028,0.0031247,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,25,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.615515,0.0904772,6.80298461932951,0.853005694418495,0.0068594,0.0036891,0.0796194,0.5250184,0,0.0002284,0.0062596,0.0802677,0.00373,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,26,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6424592,0.0950202,6.76129075712322,0.852099246146681,0.0068861,0.0034785,0.0849613,0.5466883,0,0.0002774,0.0067259,0.0847281,0.0032563,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,27,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6254341,0.089499,6.98816858288919,0.856900990847797,0.0064166,0.003802,0.0865169,0.5283923,0,0.0002065,0.0078958,0.0777033,0.0036239,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,28,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6232521,0.0996957,6.25154444976062,0.840039528145994,0.0061356,0.0035099,0.0904916,0.5226671,0,0.0002752,0.0074392,0.088289,0.0036673,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,29,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6185405,0.0959723,6.44498985644816,0.844840717786467,0.007269,0.0035949,0.0857457,0.5215566,0,0.0002767,0.0064071,0.0857858,0.0034561,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,0,30,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6048462,0.0879421,6.87777753772084,0.854604195248313,0.0060235,0.0038587,0.0840193,0.5106653,0,0.0001832,0.0065287,0.0779118,0.0032447,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,1,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6408547,0.091721,6.98700079589189,0.856877073695488,0.0108844,0.007211,0.0973106,0.5251412,0,0.0002043,0.0063774,0.0810121,0.0040539,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,2,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6190556,0.0885428,6.99159728402535,0.856971167048646,0.0066363,0.0041047,0.09228,0.5157464,0,0.0001912,0.0062642,0.0786891,0.0033327,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,3,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6095295,0.0884072,6.89456854192871,0.854958291600324,0.0062415,0.0033152,0.0802809,0.5194137,0,0.0001804,0.0063945,0.078397,0.0033679,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,4,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6034036,0.0970384,6.21819403452654,0.83918160249624,0.0067574,0.0037973,0.0814688,0.5110858,0,0.0001818,0.0062356,0.0867358,0.0038062,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,5,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6057588,0.6083223,0.995785950967111,-0.00423188239279382,0.0067207,0.0042183,0.0800779,0.5136511,0,0.0009861,0.0064156,0.084973,0.0039135,0.5115611,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,6,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6035838,0.6012709,1.00384668541252,0.00383194512510099,0.0066737,0.0035013,0.0832621,0.5095744,0,0.0004739,0.0064294,0.0813313,0.0035064,0.5092461,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,7,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6042624,0.0892961,6.76695174817265,0.85222297465472,0.0064857,0.0042775,0.0796579,0.5135061,0,0.0001987,0.0064653,0.079003,0.0035576,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,8,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.5992579,0.0895655,6.6907224321865,0.850539308701646,0.0063971,0.0034113,0.0816604,0.5072467,0,0.0003265,0.0066105,0.079375,0.0032845,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,9,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6029045,0.0909169,6.63137986446964,0.849201822179135,0.006217,0.0036537,0.0849733,0.5076248,0,0.0002746,0.0063843,0.0809354,0.0033101,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,10,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6033927,0.6227338,0.968941624816254,-0.0320539177885315,0.0067171,0.0036804,0.0840989,0.507052,0,0.0017114,0.0065192,0.0830243,0.0033955,0.5290406,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,11,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6002451,0.0915673,6.55523423754987,0.84745014994708,0.006483,0.00349,0.0828029,0.5071847,0,0.0001844,0.0062265,0.0812852,0.0038261,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,12,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.5970823,0.0909779,6.56293781236982,0.847629212924248,0.0061953,0.0034023,0.0805445,0.50665,0,0.0001923,0.0068352,0.0806565,0.0032629,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,13,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.5966411,0.0928184,6.42804767158236,0.84443176978589,0.0062162,0.0037573,0.0805324,0.5058025,0,0.0002128,0.0058201,0.0824628,0.0042975,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,14,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.609606,0.6058573,1.00618743060453,0.00614938173180701,0.0065047,0.0042266,0.0856382,0.5128364,0,0.0003035,0.0065735,0.0799236,0.0031826,0.5156201,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,15,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.5922236,0.6115689,0.968367750551083,-0.0326655337612347,0.0066683,0.0041971,0.0797973,0.5008761,0,0.0005839,0.006236,0.0830648,0.003233,0.5179442,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,16,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6086115,0.60502,1.00593616739942,0.00590113726079766,0.0064532,0.0032645,0.0833679,0.5151724,0,0.0002492,0.0061269,0.0792981,0.0039148,0.5150984,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,17,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.618696,0.6054819,1.02182410407314,0.021357985181737,0.0062564,0.0037881,0.0789101,0.5293982,0,0.000237,0.0071549,0.0819393,0.0034001,0.5125559,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,18,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6149051,0.0931349,6.60230590251345,0.848537766234172,0.0071725,0.0037057,0.0828364,0.5208886,0,0.0002025,0.0064271,0.0829662,0.0034919,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,19,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.609731,0.0947527,6.43497230158085,0.844599175702072,0.0073025,0.0036587,0.0819084,0.5165011,0,0.0002583,0.0078837,0.0832418,0.0033382,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,20,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6006,0.605902,0.991249409970589,-0.00882783882783889,0.006423,0.0039466,0.0809615,0.508956,0,0.0002145,0.0070924,0.0824317,0.0035625,0.5123453,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,21,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6157479,0.6047093,1.01825439099415,0.0179271419358474,0.0063178,0.0037577,0.0804949,0.5248078,0,0.0002506,0.0064329,0.0806364,0.0035481,0.5135802,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,22,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6088214,0.6104578,0.997319388825894,-0.00268781616414948,0.0067184,0.0035137,0.0812199,0.517037,0,0.0002303,0.0065254,0.0813051,0.0038113,0.5182838,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,23,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6055156,0.604031,1.00245782087343,0.00245179480099289,0.0066934,0.0036872,0.0795619,0.515267,0,0.000212,0.0063068,0.0812205,0.00321,0.5128941,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,24,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.603422,0.6032165,1.00034067370505,0.0003405576859975,0.0064668,0.0032971,0.0792261,0.5141267,0,0.0002094,0.006761,0.0827396,0.0038946,0.509306,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,25,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6021348,0.6117437,0.984292604893193,-0.015958054575155,0.0061897,0.0035972,0.0822587,0.5097581,0,0.0002351,0.0068496,0.0825407,0.0035173,0.5184084,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,26,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6013709,0.0902008,6.66702401752534,0.850008039963357,0.006127,0.0039565,0.0803702,0.5106236,0,0.000183,0.0067996,0.0796993,0.0034633,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,27,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.613892,0.0915171,6.7079485691745,0.850923126543431,0.0061691,0.0034746,0.0818073,0.5221672,0,0.0001767,0.0068878,0.0807004,0.003695,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,8,28,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6289285,0.6376501,0.986322279256288,-0.013867395101351,0.0068002,0.0036974,0.0783502,0.5397613,0,0.0002222,0.0068416,0.0878411,0.0033925,0.5391244,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,29,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6265552,0.597485,1.04865427583956,0.0463968697410858,0.0065557,0.0038251,0.0863263,0.5294435,0,0.0002697,0.0066365,0.0809026,0.0035173,0.505999,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,8,30,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.5967215,0.0887686,6.72221371070401,0.85123948106445,0.0065473,0.0037762,0.0808529,0.5052346,0,0.0002016,0.006636,0.0785328,0.0033349,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,16,1,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6421585,0.6235941,1.02977000584194,0.0289093736203755,0.0086635,0.0048694,0.0995966,0.5286955,0,0.0002307,0.0061344,0.0808414,0.0039753,0.5322076,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,16,2,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6061783,0.6041349,1.00338235715235,0.00337095537732035,0.00645,0.0040502,0.0784923,0.5168454,0,0.0002406,0.0064561,0.0831052,0.0037524,0.51033,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,16,3,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6068882,0.5957903,1.01862719147996,0.0182865641480588,0.006668,0.0038575,0.0833496,0.5125111,0,0.0003474,0.0063912,0.0793667,0.0031613,0.5063882,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,16,4,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.5978707,0.0892306,6.70028779364926,0.850752679467316,0.0063347,0.0033933,0.0803177,0.5074436,0,0.0002566,0.006393,0.0789457,0.0036467,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,16,5,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6028705,0.6022831,1.00097528886333,0.000974338601739566,0.0106401,0.0035855,0.0788803,0.5094032,0,0.0002542,0.0062667,0.0784076,0.0035063,0.5136639,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,16,6,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.5969622,0.608201,0.981521240510949,-0.0188266526758309,0.006681,0.0035843,0.0797993,0.506581,0,0.0002203,0.0063262,0.0824288,0.0033898,0.5156491,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,16,7,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.5998843,0.6145159,0.976190038370041,-0.0243907033406274,0.0060461,0.0036486,0.0808514,0.5090363,0,0.0002081,0.0064228,0.0844764,0.003713,0.519381,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,16,8,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6519602,0.6056721,1.07642435568685,0.0709983523534105,0.0070034,0.0043941,0.090158,0.5500626,0,0.0002377,0.0065368,0.0789754,0.0033949,0.5163226,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,16,9,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6005535,0.0868631,6.91379308359936,0.85536159559473,0.0063277,0.0033704,0.0818183,0.5087346,0,0.0001945,0.0062765,0.0765458,0.0037852,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,16,10,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.597677,0.0911973,6.55366990031503,0.847413736851175,0.0063966,0.0032631,0.0770027,0.5107022,0,0.0002131,0.0066536,0.080968,0.0032929,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,16,11,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.5981172,0.1102261,5.42627562800462,0.815711536133721,0.0067687,0.0042592,0.0859382,0.500853,0,0.0001883,0.0065862,0.0999879,0.0033833,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,16,12,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.607478,0.6088235,0.997789999893237,-0.00221489502500494,0.0062317,0.0045982,0.0823399,0.5139358,0,0.0002518,0.0066392,0.0807112,0.0031999,0.517777,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,16,13,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.5998502,0.0910068,6.59126790525543,0.84828412160236,0.0064312,0.0034113,0.0808886,0.5086813,0,0.0002672,0.0064718,0.0810157,0.0032238,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,16,14,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6173003,0.6114102,1.00963363058058,0.00954170927828812,0.0064354,0.0037808,0.0787289,0.5280338,0,0.0002246,0.0066628,0.0817144,0.0031581,0.5193749,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,16,15,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6169988,0.6085482,1.01388649247504,0.0136962989231098,0.0063157,0.003418,0.0791127,0.5276991,0,0.00031,0.0062704,0.0797478,0.003369,0.5187212,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,16,16,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6049516,0.6092706,0.99291119578066,-0.00713941412833674,0.0061682,0.0034366,0.0786415,0.5163345,0,0.0002629,0.0066684,0.0790575,0.0033224,0.5197498,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,16,17,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6144486,0.0878505,6.99425273618249,0.857025469664997,0.0066062,0.003775,0.0843961,0.5192926,0,0.0002644,0.0062517,0.0780152,0.0032938,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,16,18,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6022216,0.096425,6.24549235156858,0.839884520913896,0.0059994,0.0043969,0.0800253,0.5112867,0,0.0002861,0.0065265,0.0864308,0.0031975,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
rho_scan,rho_1,16,19,low_confidence,low_confidence,0,0,1,0,0,0,1,0,0.6022851,0.6088114,0.989280259863728,-0.0108358981485679,0.0069146,0.0035335,0.0799347,0.5114478,0,0.0003535,0.0063351,0.0805351,0.0036858,0.5177579,0,1,1,1,1,0,4,6,0,low,no_reliable_observable_route
rho_scan,rho_1,16,20,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.6206446,0.0943961,6.57489663238206,0.847906354135684,0.0059716,0.0035891,0.0818224,0.5288425,0,0.0002689,0.0064635,0.0837783,0.0038677,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
