stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,26.4407,0.33050875,0.3992961,0.5481397,80
ranking_compare,13.4103012,0.167628765,0.2019629,0.2704252,80
build_candidate_score_pack,7.9209654,0.79209654,0.8318891,0.8318891,10
build_step11_input,0.0641603,0.00641603,0.0077335,0.0077335,10
run_step11_backend,0,0,0,0,10
